"id","code","name","vesselType","gt","dwt","loa","capacity","owner","isOwned","status","currentLocation","isActive","remarks","createdAt","updatedAt"
"cmhsbjr6506d9maftfxeyo7w0","MV-0093","MV Borneo Prima","MOTHER_VESSEL",10380.8932969808,22152.94256156384,136.1210255274606,14918.32450715154,"PT Ocean Line",false,"SAILING","Balikpapan",true,,"2025-11-09T23:02:40.206Z","2025-11-09T23:02:40.206Z"
"cmhsbjr6706damaftvef3lzv6","MV-0094","MV Nusantara Prima","MOTHER_VESSEL",5364.507042465017,22027.64003656208,160.5985465589424,13684.62162322118,"PT Shipping Indonesia",false,"CHARTERED","Sangatta",true,,"2025-11-09T23:02:40.207Z","2025-11-09T23:02:40.207Z"
"cmhsbjr6806dbmaftut2fe33k","MV-0095","MV Mahakam Indah","MOTHER_VESSEL",7495.339616530266,13019.31651716793,157.6618749945747,15168.7237015166,"PT Ocean Line",false,"CHARTERED","Samarinda",true,,"2025-11-09T23:02:40.208Z","2025-11-09T23:02:40.208Z"
"cmhsbjr6906dcmaftom7zsdkn","MV-0096","MV Borneo Abadi","MOTHER_VESSEL",13823.41445430934,16555.20352787657,171.9036825729056,8536.125117920645,"PT Ocean Line",true,"AVAILABLE","Sangatta",true,,"2025-11-09T23:02:40.209Z","2025-11-09T23:02:40.209Z"
"cmhsbjr6a06ddmaftlistp0qk","MV-0097","MV Samudera Sentosa","MOTHER_VESSEL",8112.22170828693,20669.18602759132,176.1366404674004,7500.672108486361,"PT Tambang Nusantara",true,"DISCHARGING","Sangatta",true,,"2025-11-09T23:02:40.211Z","2025-11-09T23:02:40.211Z"
"cmhsbjr6b06demaftij9ak0k4","MV-0098","MV Mahakam Abadi","MOTHER_VESSEL",13260.65860251686,18131.41247167954,173.0099066417214,10759.536184687,"PT Shipping Indonesia",true,"CHARTERED","Tanjung Bara",true,,"2025-11-09T23:02:40.212Z","2025-11-09T23:02:40.212Z"
"cmhsbjr6d06dfmaftxl63ztpg","MV-0099","MV Kapuas Jaya","MOTHER_VESSEL",11048.28026033418,12092.31469335789,169.9852753037734,16524.3672513809,"PT Tambang Nusantara",true,"DISCHARGING","Surabaya",true,,"2025-11-09T23:02:40.213Z","2025-11-09T23:02:40.213Z"
"cmhsbjr6e06dgmaftftxcv25p","MV-0100","MV Kapuas Indah","MOTHER_VESSEL",10117.43353010863,20147.69290767395,164.8698855853259,10894.64126915918,"PT Marine Services",false,"LOADING","Kariangau",true,,"2025-11-09T23:02:40.215Z","2025-11-09T23:02:40.215Z"
"cmhsbjr6g06dhmaftknklp74b","BRG-0101","Barge Maritim Mulia","BARGE",835.2133842002715,5914.681731703535,66.71913429225395,4532.552646491305,"PT Ocean Line",false,"CHARTERED","Sangatta",true,,"2025-11-09T23:02:40.217Z","2025-11-09T23:02:40.217Z"
"cmhsbjr6i06dimaftt3hxafn7","BRG-0102","Barge Barito Utama","BARGE",2018.748243868063,2194.323009803988,61.83029905241916,5701.413318540344,"PT Shipping Indonesia",false,"AVAILABLE","Surabaya",false,,"2025-11-09T23:02:40.218Z","2025-11-09T23:02:40.218Z"
"cmhsbjr6j06djmafta3j6wp9t","BRG-0103","Barge Kalimantan Prima","BARGE",2279.111680325034,4399.729356929842,57.22383163418218,4483.261446803755,"PT Marine Services",false,"DISCHARGING","Kariangau",true,,"2025-11-09T23:02:40.219Z","2025-11-09T23:02:40.219Z"
"cmhsbjr6k06dkmaft4gzugvuh","BRG-0104","Barge Samudra Utama","BARGE",1107.293326437674,5041.147074245551,76.62884408136708,3718.218169439328,"PT Chartersindo",false,"LOADING","Balikpapan",true,,"2025-11-09T23:02:40.221Z","2025-11-09T23:02:40.221Z"
"cmhsbjr6l06dlmaftnlz6jh3s","BRG-0105","Barge Kapuas Prima","BARGE",986.3105297815495,5822.85564102321,82.11688114167244,5741.253075554636,"PT Tambang Nusantara",true,"LOADING","Tanjung Bara",true,,"2025-11-09T23:02:40.222Z","2025-11-09T23:02:40.222Z"
"cmhsbjr6n06dmmaftjxm7yg79","BRG-0106","Barge Borneo Prima","BARGE",1830.266266755502,2083.084214043688,84.78182532115937,2611.724618491456,"PT Shipping Indonesia",true,"AVAILABLE","Jakarta",true,,"2025-11-09T23:02:40.223Z","2025-11-09T23:02:40.223Z"
"cmhsbjr6o06dnmaftf86ghgxc","BRG-0107","Barge Kalimantan Jaya","BARGE",2014.828558252327,2813.682364194921,72.22690323418848,5152.751934442041,"PT Ocean Line",false,"DISCHARGING","Muara Pantai",true,,"2025-11-09T23:02:40.224Z","2025-11-09T23:02:40.224Z"
"cmhsbjr6p06domaftueljb80y","BRG-0108","Barge Barito Makmur","BARGE",916.0018229601696,5716.932163534788,59.25559410957468,5164.664080615785,"PT Marine Services",false,"CHARTERED","Jakarta",true,,"2025-11-09T23:02:40.225Z","2025-11-09T23:02:40.225Z"
"cmhsbjr6q06dpmaftvy7xzov6","BRG-0109","Barge Kalimantan Utama","BARGE",1998.55741803928,3077.191395868403,50.75765394870439,4175.959121263477,"PT Shipping Indonesia",true,"SAILING","Muara Pantai",true,,"2025-11-09T23:02:40.227Z","2025-11-09T23:02:40.227Z"
"cmhsbjr6s06dqmaftjpc636m5","BRG-0110","Barge Mahakam Sejahtera","BARGE",981.5487762891316,5493.096309118362,50.71414362460541,2111.212437157458,"PT Ocean Line",false,"MAINTENANCE","Sangatta",true,,"2025-11-09T23:02:40.228Z","2025-11-09T23:02:40.228Z"
"cmhsbjr6t06drmaftfcil4z7g","BRG-0111","Barge Samudra Prima","BARGE",1380.494505156434,2536.029373908768,82.24367884921455,2902.547486327703,"PT Chartersindo",false,"DISCHARGING","Kariangau",true,,"2025-11-09T23:02:40.229Z","2025-11-09T23:02:40.229Z"
"cmhsbjr6u06dsmaft71vewtl0","BRG-0112","Barge Samudera Prima","BARGE",1922.217348795266,4168.968388043403,63.99885857024288,4473.891291769773,"PT Chartersindo",false,"CHARTERED","Samarinda",true,,"2025-11-09T23:02:40.231Z","2025-11-09T23:02:40.231Z"
"cmhsbjr6w06dtmaft1jzd6jpq","BRG-0113","Barge Barito Sentosa","BARGE",2247.842088174776,4137.025866480366,83.75346973259838,2140.03556708682,"PT Chartersindo",true,"MAINTENANCE","Jakarta",true,,"2025-11-09T23:02:40.232Z","2025-11-09T23:02:40.232Z"
"cmhsbjr6y06dumaftghg1f709","BRG-0114","Barge Mahakam Makmur","BARGE",2099.98451573918,2429.21023660719,66.53982966204426,3441.859583025225,"PT Ocean Line",true,"MAINTENANCE","Tanjung Bara",true,,"2025-11-09T23:02:40.234Z","2025-11-09T23:02:40.234Z"
"cmhsbjr6z06dvmaftdzq30zrk","BRG-0115","Barge Maritim Prima","BARGE",872.4602084056072,4811.301978802921,84.29029675060642,5523.339331935753,"PT Ocean Line",true,"MAINTENANCE","Balikpapan",true,,"2025-11-09T23:02:40.235Z","2025-11-09T23:02:40.235Z"
"cmhsbjr7006dwmaftxz0pz217","BRG-0116","Barge Barito Makmur","BARGE",2171.164170816594,4236.939452522881,73.49603629603817,5656.167762995843,"PT Shipping Indonesia",true,"LOADING","Balikpapan",true,,"2025-11-09T23:02:40.237Z","2025-11-09T23:02:40.237Z"
"cmhsbjr7206dxmaft3txrse20","BRG-0117","Barge Kalimantan Kencana","BARGE",1486.026203339235,4176.297698219293,54.9689191872255,4807.692018488598,"PT Ocean Line",true,"SAILING","Balikpapan",true,,"2025-11-09T23:02:40.238Z","2025-11-09T23:02:40.238Z"
"cmhsbjr7306dymafti3zudxkc","BRG-0118","Barge Barito Jaya","BARGE",1537.945148757465,4798.079463596552,66.78877185216754,4440.508861509897,"PT Tambang Nusantara",false,"MAINTENANCE","Surabaya",true,,"2025-11-09T23:02:40.239Z","2025-11-09T23:02:40.239Z"
"cmhsbjr7406dzmaft9h714vzf","BRG-0119","Barge Lontar Mulia","BARGE",1853.618397540969,5691.492601073711,70.22183833610886,4304.808331642798,"PT Ocean Line",false,"SAILING","Surabaya",true,,"2025-11-09T23:02:40.240Z","2025-11-09T23:02:40.240Z"
"cmhsbjr7506e0maftca739f88","BRG-0120","Barge Borneo Utama","BARGE",1006.314083544144,5946.167364567273,85.08232711330149,4488.418716249562,"PT Shipping Indonesia",false,"MAINTENANCE","Sangatta",true,,"2025-11-09T23:02:40.242Z","2025-11-09T23:02:40.242Z"
"cmhsbjr7606e1maftli7z198k","BRG-0121","Barge Maritim Jaya","BARGE",1275.97448718513,5367.084721554969,78.27048396079906,3668.596114270339,"PT Ocean Line",true,"AVAILABLE","Jakarta",true,,"2025-11-09T23:02:40.243Z","2025-11-09T23:02:40.243Z"
"cmhsbjr7806e2maftlud22i59","BRG-0122","Barge Lontar Utama","BARGE",2009.119522657861,2757.603617009327,63.2183917378152,3428.889107800966,"PT Chartersindo",false,"DISCHARGING","Surabaya",false,,"2025-11-09T23:02:40.244Z","2025-11-09T23:02:40.244Z"
"cmhsbjr7906e3maftpfspbzq6","BRG-0123","Barge Mahakam Utama","BARGE",1283.932005103775,2067.168407341749,66.92787279474729,3767.963259506772,"PT Shipping Indonesia",false,"LOADING","Kariangau",true,,"2025-11-09T23:02:40.246Z","2025-11-09T23:02:40.246Z"
"cmhsbjr7a06e4maft97cdjv2g","BRG-0124","Barge Samudra Sejahtera","BARGE",2216.675169301232,5413.707466211174,51.1733540193509,2363.538063151489,"PT Ocean Line",false,"LOADING","Kariangau",true,,"2025-11-09T23:02:40.247Z","2025-11-09T23:02:40.247Z"
"cmhsbjr7c06e5maftbdwl6qqz","BRG-0125","Barge Lontar Prima","BARGE",1251.498070333918,3458.790681633938,84.63285829791015,3507.958187367853,"PT Chartersindo",true,"CHARTERED","Samarinda",true,,"2025-11-09T23:02:40.248Z","2025-11-09T23:02:40.248Z"
"cmhsbjr7e06e6maftznpbxls6","BRG-0126","Barge Borneo Makmur","BARGE",1040.273421294798,3727.528259150582,84.07690341772563,2893.609782675288,"PT Ocean Line",false,"AVAILABLE","Samarinda",true,,"2025-11-09T23:02:40.250Z","2025-11-09T23:02:40.250Z"
"cmhsbjr7f06e7maftnawm0wvr","BRG-0127","Barge Samudra Kencana","BARGE",1859.630657868538,2710.476427893053,73.9902830151847,4460.090980697772,"PT Ocean Line",true,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.252Z","2025-11-09T23:02:40.252Z"
"cmhsbjr7h06e8maftqe6p1v8w","BRG-0128","Barge Borneo Sejahtera","BARGE",1853.387847834859,3526.660824127373,60.94929971504945,3997.830041977515,"PT Shipping Indonesia",false,"LOADING","Surabaya",true,,"2025-11-09T23:02:40.253Z","2025-11-09T23:02:40.253Z"
"cmhsbjr7i06e9maft1u96fdj3","BRG-0129","Barge Barito Sentosa","BARGE",1911.426070070197,3126.054810267467,65.85352213657926,2120.890534540461,"PT Tambang Nusantara",true,"CHARTERED","Sangatta",true,,"2025-11-09T23:02:40.254Z","2025-11-09T23:02:40.254Z"
"cmhsbjr7j06eamaftm1v2lzar","BRG-0130","Barge Samudra Jaya","BARGE",2158.46926078375,4475.563071911021,70.91959469641336,5706.198923375478,"PT Shipping Indonesia",true,"DISCHARGING","Kariangau",true,,"2025-11-09T23:02:40.255Z","2025-11-09T23:02:40.255Z"
"cmhsbjr7k06ebmaft0z66pu16","BRG-0131","Barge Lontar Mulia","BARGE",1401.488685788299,3112.324277129196,63.82661569708632,2587.4847299826,"PT Ocean Line",false,"MAINTENANCE","Tanjung Bara",true,,"2025-11-09T23:02:40.256Z","2025-11-09T23:02:40.256Z"
"cmhsbjr7m06ecmaftymcnoehv","BRG-0132","Barge Nusantara Kencana","BARGE",1064.909897983978,4345.771846747572,82.05300551292068,3400.470180482805,"PT Tambang Nusantara",true,"CHARTERED","Balikpapan",true,,"2025-11-09T23:02:40.258Z","2025-11-09T23:02:40.258Z"
"cmhsbjr7n06edmaftcufe5sct","BRG-0133","Barge Samudera Sejahtera","BARGE",841.697396928197,4785.866495918498,65.63542755838301,2303.08225752552,"PT Ocean Line",true,"AVAILABLE","Jakarta",true,,"2025-11-09T23:02:40.259Z","2025-11-09T23:02:40.259Z"
"cmhsbjr7o06eemaftdgndwidd","BRG-0134","Barge Samudera Mulia","BARGE",1183.331934827261,2542.165022498971,53.91920795284729,3391.636356858926,"PT Shipping Indonesia",false,"AVAILABLE","Jakarta",true,,"2025-11-09T23:02:40.260Z","2025-11-09T23:02:40.260Z"
"cmhsbjr7p06efmaft7tuoprxj","BRG-0135","Barge Mahakam Sejahtera","BARGE",1514.95410870199,4707.339747390238,82.85639295400819,3992.785716297342,"PT Marine Services",false,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.262Z","2025-11-09T23:02:40.262Z"
"cmhsbjr7r06egmaftez9uo5q2","BRG-0136","Barge Barito Sejahtera","BARGE",1399.056359567704,2943.75118033558,52.75528572450159,4505.588104060671,"PT Chartersindo",true,"DISCHARGING","Sangatta",true,,"2025-11-09T23:02:40.263Z","2025-11-09T23:02:40.263Z"
"cmhsbjr7s06ehmaft6mcketwf","BRG-0137","Barge Barito Jaya","BARGE",1731.286759400342,4088.551362013601,86.09023566593612,4842.851749682383,"PT Shipping Indonesia",true,"AVAILABLE","Muara Pantai",true,,"2025-11-09T23:02:40.264Z","2025-11-09T23:02:40.264Z"
"cmhsbjr7u06eimaft4zgc35lx","BRG-0138","Barge Mahakam Makmur","BARGE",1656.593995916089,2087.955719879901,84.38857696064984,2311.199461297978,"PT Chartersindo",false,"AVAILABLE","Samarinda",true,,"2025-11-09T23:02:40.266Z","2025-11-09T23:02:40.266Z"
"cmhsbjr7v06ejmaftax8803ft","BRG-0139","Barge Mahakam Mulia","BARGE",1688.88075219169,2934.356033137319,53.11744093054489,4963.561288792994,"PT Marine Services",false,"CHARTERED","Jakarta",true,,"2025-11-09T23:02:40.268Z","2025-11-09T23:02:40.268Z"
"cmhsbjr7w06ekmaftg5v93wi5","BRG-0140","Barge Maritim Sentosa","BARGE",1279.476114522121,5462.394889276185,66.84502079252721,3344.714846690167,"PT Shipping Indonesia",true,"SAILING","Tanjung Bara",true,,"2025-11-09T23:02:40.269Z","2025-11-09T23:02:40.269Z"
"cmhsbjr7y06elmaftevd656ox","BRG-0141","Barge Nusantara Kencana","BARGE",1391.998301631849,2512.624898753395,81.13927130679362,1962.278141644421,"PT Shipping Indonesia",false,"LOADING","Surabaya",true,,"2025-11-09T23:02:40.270Z","2025-11-09T23:02:40.270Z"
"cmhsbjr7z06emmaftukge83qn","BRG-0142","Barge Barito Sentosa","BARGE",1545.301171168515,3016.109089327188,61.75523975969951,2767.647656462414,"PT Shipping Indonesia",false,"CHARTERED","Samarinda",true,,"2025-11-09T23:02:40.271Z","2025-11-09T23:02:40.271Z"
"cmhsbjr8006enmaftlmyr450d","BRG-0143","Barge Nusantara Jaya","BARGE",942.8613672047074,2131.277337270141,82.1176570196229,4756.714378334382,"PT Marine Services",true,"AVAILABLE","Samarinda",true,,"2025-11-09T23:02:40.272Z","2025-11-09T23:02:40.272Z"
"cmhsbjr8106eomaftasfczbaq","BRG-0144","Barge Samudra Jaya","BARGE",1941.769944746778,5889.361714757748,70.23866743716565,2343.459839937843,"PT Chartersindo",true,"SAILING","Surabaya",true,,"2025-11-09T23:02:40.274Z","2025-11-09T23:02:40.274Z"
"cmhsbjr8206epmafts5adakw2","BRG-0145","Barge Lontar Abadi","BARGE",845.1578415070767,2813.32651242942,86.62745404661142,3269.440699415802,"PT Marine Services",false,"DISCHARGING","Tanjung Bara",true,,"2025-11-09T23:02:40.275Z","2025-11-09T23:02:40.275Z"
"cmhsbjr8406eqmaftt7mqskt6","BRG-0146","Barge Kalimantan Abadi","BARGE",837.4088361608309,5751.105865231326,84.70026091475339,3263.31904015022,"PT Chartersindo",true,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.276Z","2025-11-09T23:02:40.276Z"
"cmhsbjr8506ermaft6imsgcsa","BRG-0147","Barge Barito Indah","BARGE",982.8231931758185,3548.797588417826,82.30388497135331,4999.422540862106,"PT Tambang Nusantara",true,"DISCHARGING","Tanjung Bara",true,,"2025-11-09T23:02:40.277Z","2025-11-09T23:02:40.277Z"
"cmhsbjr8606esmafthppjiyo3","BRG-0148","Barge Kalimantan Sejahtera","BARGE",894.0499448628335,5707.343556313085,77.23765528021119,2122.978659974929,"PT Chartersindo",false,"AVAILABLE","Kariangau",true,,"2025-11-09T23:02:40.278Z","2025-11-09T23:02:40.278Z"
"cmhsbjr8706etmaftvfhvbcdm","BRG-0149","Barge Samudra Indah","BARGE",1803.045333047031,2037.711139372451,55.41384003825397,4630.93528055024,"PT Marine Services",false,"LOADING","Samarinda",true,,"2025-11-09T23:02:40.280Z","2025-11-09T23:02:40.280Z"
"cmhsbjr8906eumaftojesuujv","BRG-0150","Barge Nusantara Indah","BARGE",2201.265928442289,2876.88054122252,81.80611187066239,4770.03522052986,"PT Ocean Line",true,"AVAILABLE","Muara Pantai",true,,"2025-11-09T23:02:40.281Z","2025-11-09T23:02:40.281Z"
"cmhsbjr8b06evmaftwnmkm5p1","BRG-0151","Barge Kalimantan Jaya","BARGE",820.9631146783979,4681.667666591694,53.51397868817352,4730.09377710254,"PT Ocean Line",false,"SAILING","Kariangau",true,,"2025-11-09T23:02:40.283Z","2025-11-09T23:02:40.283Z"
"cmhsbjr8c06ewmaft7r5pud6t","BRG-0152","Barge Mahakam Kencana","BARGE",1624.179834919074,4506.66240963675,50.48777192561013,2445.74934939193,"PT Marine Services",false,"LOADING","Sangatta",true,,"2025-11-09T23:02:40.284Z","2025-11-09T23:02:40.284Z"
"cmhsbjr8d06exmaftbdfdln5v","BRG-0153","Barge Kapuas Prima","BARGE",1197.498251124067,3489.474093273074,76.47349696456294,3238.858826030757,"PT Chartersindo",true,"CHARTERED","Surabaya",true,,"2025-11-09T23:02:40.286Z","2025-11-09T23:02:40.286Z"
"cmhsbjr8f06eymaftg22vqd29","BRG-0154","Barge Kapuas Mulia","BARGE",1869.064903316787,4773.282558218089,65.13293936503595,5661.501288644104,"PT Ocean Line",false,"AVAILABLE","Muara Pantai",true,,"2025-11-09T23:02:40.287Z","2025-11-09T23:02:40.287Z"
"cmhsbjr8g06ezmaftme5z7udx","BRG-0155","Barge Lontar Kencana","BARGE",1709.379593863602,4578.005254638627,69.76632239852395,2622.185961310928,"PT Tambang Nusantara",true,"LOADING","Samarinda",true,,"2025-11-09T23:02:40.288Z","2025-11-09T23:02:40.288Z"
"cmhsbjr8h06f0maft66fwtjgv","BRG-0156","Barge Mahakam Utama","BARGE",1400.4367040445,2925.84639440804,61.23892357264573,2155.943401192792,"PT Chartersindo",true,"SAILING","Sangatta",true,,"2025-11-09T23:02:40.289Z","2025-11-09T23:02:40.289Z"
"cmhsbjr8i06f1mafto29ttrb1","BRG-0157","Barge Samudra Makmur","BARGE",1578.309557873408,5363.773827732605,89.31784943202604,2520.580106540328,"PT Shipping Indonesia",false,"SAILING","Jakarta",true,,"2025-11-09T23:02:40.291Z","2025-11-09T23:02:40.291Z"
"cmhsbjr8j06f2maft3i45ykwi","BRG-0158","Barge Nusantara Utama","BARGE",1315.773978465353,4011.150407513109,82.3379902220626,4932.979167179542,"PT Marine Services",true,"LOADING","Samarinda",true,,"2025-11-09T23:02:40.292Z","2025-11-09T23:02:40.292Z"
"cmhsbjr8l06f3mafta5dcft76","BRG-0159","Barge Maritim Abadi","BARGE",1766.442180496245,5638.674313361161,57.91033027118039,5609.812146383414,"PT Tambang Nusantara",false,"AVAILABLE","Tanjung Bara",true,,"2025-11-09T23:02:40.293Z","2025-11-09T23:02:40.293Z"
"cmhsbjr8m06f4mafta4qe8bbq","BRG-0160","Barge Maritim Makmur","BARGE",969.2806242966186,3472.979479809204,71.82180779158693,2069.066223566183,"PT Tambang Nusantara",true,"AVAILABLE","Tanjung Bara",true,,"2025-11-09T23:02:40.294Z","2025-11-09T23:02:40.294Z"
"cmhsbjr8n06f5maft2c81zpql","BRG-0161","Barge Barito Utama","BARGE",2219.495689295713,2920.168761253334,52.21506488596356,2915.035749197163,"PT Tambang Nusantara",false,"CHARTERED","Balikpapan",true,,"2025-11-09T23:02:40.295Z","2025-11-09T23:02:40.295Z"
"cmhsbjr8o06f6mafte7bf98qy","BRG-0162","Barge Nusantara Utama","BARGE",2111.537373057947,5838.973355158265,57.38784799673154,3227.785161135182,"PT Ocean Line",true,"LOADING","Surabaya",true,,"2025-11-09T23:02:40.297Z","2025-11-09T23:02:40.297Z"
"cmhsbjr8p06f7maftspog35o8","BRG-0163","Barge Samudera Sejahtera","BARGE",1606.899720871258,3622.767103580338,84.10659410342285,4903.914967196059,"PT Tambang Nusantara",true,"MAINTENANCE","Surabaya",true,,"2025-11-09T23:02:40.298Z","2025-11-09T23:02:40.298Z"
"cmhsbjr8r06f8maftp8sfqvel","BRG-0164","Barge Nusantara Kencana","BARGE",1305.589546757403,3998.33670943599,71.51382744526059,2846.235897818477,"PT Ocean Line",true,"CHARTERED","Tanjung Bara",true,,"2025-11-09T23:02:40.300Z","2025-11-09T23:02:40.300Z"
"cmhsbjr8t06f9maft1v7i3ar0","BRG-0165","Barge Lontar Abadi","BARGE",1443.710171474518,5511.608246098715,86.07544145549318,3580.534490306015,"PT Chartersindo",true,"SAILING","Jakarta",true,,"2025-11-09T23:02:40.301Z","2025-11-09T23:02:40.301Z"
"cmhsbjr8u06famaftf7wdy4v8","BRG-0166","Barge Mahakam Jaya","BARGE",1100.25509556663,2266.118645563978,83.21681958857451,3427.826537357242,"PT Chartersindo",false,"LOADING","Samarinda",true,,"2025-11-09T23:02:40.303Z","2025-11-09T23:02:40.303Z"
"cmhsbjr8v06fbmaftxyhvqj0m","BRG-0167","Barge Kalimantan Jaya","BARGE",1032.802122343201,2663.351007090653,67.06173123783807,3033.829993191382,"PT Shipping Indonesia",true,"AVAILABLE","Kariangau",true,,"2025-11-09T23:02:40.304Z","2025-11-09T23:02:40.304Z"
"cmhsbjr8x06fcmaftrsfks3ig","BRG-0168","Barge Mahakam Prima","BARGE",2026.095102063317,3915.116823654774,74.680930192464,4858.999129823336,"PT Shipping Indonesia",true,"LOADING","Muara Pantai",true,,"2025-11-09T23:02:40.305Z","2025-11-09T23:02:40.305Z"
"cmhsbjr8y06fdmaft0qneaidt","BRG-0169","Barge Borneo Kencana","BARGE",875.3042867716193,3421.051158070056,72.37444328340473,3605.35824278464,"PT Ocean Line",false,"MAINTENANCE","Surabaya",true,,"2025-11-09T23:02:40.306Z","2025-11-09T23:02:40.306Z"
"cmhsbjr8z06femaft4zim8sdf","BRG-0170","Barge Mahakam Prima","BARGE",1648.857485196104,2833.79255733888,59.63406846246323,5220.202169685512,"PT Tambang Nusantara",false,"SAILING","Sangatta",true,,"2025-11-09T23:02:40.308Z","2025-11-09T23:02:40.308Z"
"cmhsbjr9106ffmaftkj11gwsz","BRG-0171","Barge Lontar Abadi","BARGE",1727.924426000653,3519.795142845748,54.87616956558313,4724.012551684134,"PT Chartersindo",true,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.309Z","2025-11-09T23:02:40.309Z"
"cmhsbjr9206fgmaftib8ig0pc","BRG-0172","Barge Kalimantan Jaya","BARGE",1021.436666886037,5550.791922430155,66.63484418739239,2314.489967110657,"PT Shipping Indonesia",true,"MAINTENANCE","Samarinda",true,,"2025-11-09T23:02:40.310Z","2025-11-09T23:02:40.310Z"
"cmhsbjr9306fhmaftnh5b1cse","BRG-0173","Barge Maritim Jaya","BARGE",1355.625550762285,4028.939672242879,80.76229624283735,5004.775955170431,"PT Tambang Nusantara",false,"LOADING","Muara Pantai",true,,"2025-11-09T23:02:40.311Z","2025-11-09T23:02:40.311Z"
"cmhsbjr9406fimaftg4iy5qpc","BRG-0174","Barge Samudera Sentosa","BARGE",2029.973090600234,2568.123370380866,59.58665745192987,4865.267497991917,"PT Tambang Nusantara",true,"CHARTERED","Samarinda",true,,"2025-11-09T23:02:40.313Z","2025-11-09T23:02:40.313Z"
"cmhsbjr9606fjmaftvi69bgkt","BRG-0175","Barge Barito Makmur","BARGE",2104.580112418557,5279.68324809528,83.60846922468886,4201.228247821204,"PT Chartersindo",false,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.314Z","2025-11-09T23:02:40.314Z"
"cmhsbjr9806fkmaftvzkw4fww","BRG-0176","Barge Lontar Sentosa","BARGE",1086.552046471015,4635.744485421985,76.46765323730324,4829.359698685439,"PT Chartersindo",false,"DISCHARGING","Kariangau",true,,"2025-11-09T23:02:40.316Z","2025-11-09T23:02:40.316Z"
"cmhsbjr9906flmaft4umlezgv","BRG-0177","Barge Borneo Jaya","BARGE",1495.082180277537,3339.266892182326,78.8514309318385,5114.895259623301,"PT Ocean Line",false,"CHARTERED","Sangatta",true,,"2025-11-09T23:02:40.318Z","2025-11-09T23:02:40.318Z"
"cmhsbjr9b06fmmaftl94q4xt0","BRG-0178","Barge Kalimantan Indah","BARGE",1864.747366061302,2793.27350228147,61.46868612773336,5700.499586039626,"PT Marine Services",true,"MAINTENANCE","Balikpapan",true,,"2025-11-09T23:02:40.319Z","2025-11-09T23:02:40.319Z"
"cmhsbjr9c06fnmaftinoclt9e","BRG-0179","Barge Barito Jaya","BARGE",968.7473607785953,3801.609169315846,57.93425496275952,4718.359270877261,"PT Tambang Nusantara",true,"DISCHARGING","Balikpapan",true,,"2025-11-09T23:02:40.320Z","2025-11-09T23:02:40.320Z"
"cmhsbjr9d06fomaftzq4gtdyx","BRG-0180","Barge Mahakam Kencana","BARGE",1213.917189966573,5289.421739671291,53.24877979082558,5763.38998508425,"PT Ocean Line",true,"AVAILABLE","Surabaya",true,,"2025-11-09T23:02:40.322Z","2025-11-09T23:02:40.322Z"
"cmhsbjr9f06fpmaftzjc9xpwd","BRG-0181","Barge Samudera Sentosa","BARGE",2050.911048205317,2526.109682029844,66.84583483312325,3874.000266902613,"PT Shipping Indonesia",false,"SAILING","Surabaya",true,,"2025-11-09T23:02:40.323Z","2025-11-09T23:02:40.323Z"
"cmhsbjr9g06fqmaftwpz8fslu","BRG-0182","Barge Mahakam Sentosa","BARGE",1923.236357339573,4894.074177144795,67.89647795288334,3161.742311329889,"PT Chartersindo",true,"DISCHARGING","Jakarta",true,,"2025-11-09T23:02:40.324Z","2025-11-09T23:02:40.324Z"
"cmhsbjr9h06frmaft5o5l5b1o","BRG-0183","Barge Maritim Kencana","BARGE",1712.184807882796,3207.920759908493,86.33272287235957,5620.010337413034,"PT Shipping Indonesia",true,"MAINTENANCE","Surabaya",true,,"2025-11-09T23:02:40.326Z","2025-11-09T23:02:40.326Z"
"cmhsbjr9i06fsmaftubc5pnpa","BRG-0184","Barge Maritim Abadi","BARGE",1741.749243187732,2526.277004601423,52.38449838635485,3111.939472525442,"PT Marine Services",false,"CHARTERED","Kariangau",true,,"2025-11-09T23:02:40.327Z","2025-11-09T23:02:40.327Z"
"cmhsbjr9k06ftmaftslvisd5o","BRG-0185","Barge Mahakam Utama","BARGE",849.3965827890913,2329.254444867361,57.21768951609719,5417.352896612814,"PT Tambang Nusantara",true,"SAILING","Muara Pantai",true,,"2025-11-09T23:02:40.328Z","2025-11-09T23:02:40.328Z"
"cmhsbjr9l06fumaftkoabffr3","BRG-0186","Barge Nusantara Kencana","BARGE",827.1777368316805,3139.852348470268,71.39370807878865,5634.618191133999,"PT Shipping Indonesia",true,"SAILING","Tanjung Bara",true,,"2025-11-09T23:02:40.329Z","2025-11-09T23:02:40.329Z"
"cmhsbjr9m06fvmaftoewifygd","BRG-0187","Barge Borneo Abadi","BARGE",1315.820702551156,5489.731852805913,56.13477528300691,5450.671038195216,"PT Shipping Indonesia",true,"LOADING","Muara Pantai",true,,"2025-11-09T23:02:40.331Z","2025-11-09T23:02:40.331Z"
