"id","shipmentNumber","vesselId","sailingScheduleId","shipmentDate","loadingDate","coalType","quantity","calorie","totalMoisture","ashContent","sulfurContent","stockpileOrigin","buyer","destination","surveyorName","blNumber","coaNumber","freightCost","totalFreight","remarks","createdAt","updatedAt"
"cmhsbjtc508d2maftuddepmlo","SHP-0000139","cmhsbjr7v06ejmaftax8803ft","cmhsbjsg907fqmaftusxhzgdw","2025-10-24T23:02:42.733Z","2025-10-25T04:29:50.049Z","GCV-5500",4266.850491539651,5703.897467228618,16.75919214036334,4.430821789127323,0.738325809704417,"ROM-PIT-06","PT Semen Indonesia","Cilacap","Surveyor PTX","BL-95158","COA-65983",15.84572919247795,67611.35739372873,,"2025-11-09T23:02:43.013Z","2025-11-09T23:02:43.013Z"
"cmhsbjtc708d4maftcmq2phw5","SHP-0000140","cmhsbjr7w06ekmaftg5v93wi5","cmhsbjsgb07fsmaft89cxjtjc","2025-11-06T23:02:42.733Z","2025-11-07T07:27:24.117Z","GCV-5500",3131.002951005555,5386.539864684616,12.39693066535126,6.728458121947202,0.3451913511675554,"ROM-PIT-02","PLN","Suralaya","Surveyor Marine","BL-52219","COA-17619",20.34979161464815,63715.25759781145,,"2025-11-09T23:02:43.015Z","2025-11-09T23:02:43.015Z"
"cmhsbjtc908d6maft6exjl5wc","SHP-0000141","cmhsbjr7y06elmaftevd656ox","cmhsbjsgd07fumaftzf6tvy0d","2025-10-17T23:02:42.733Z","2025-10-18T09:59:10.265Z","ICI-1",1752.388057876732,4966.170834790412,19.07789393682372,5.400004274800919,0.2238266557536733,"ROM-PIT-09","PT Steel Indonesia","Cilacap","Surveyor PTX","BL-78360","COA-49687",23.36576182669056,40945.88198828454,,"2025-11-09T23:02:43.017Z","2025-11-09T23:02:43.017Z"
"cmhsbjtcb08d8maftjipxoyk0","SHP-0000142","cmhsbjr7z06emmaftukge83qn","cmhsbjsgf07fwmafts1tigppw","2025-10-09T23:02:42.733Z","2025-10-10T10:30:00.469Z","GCV-5500",2392.176085487516,5663.564693260059,15.50087057495392,4.373960900537375,0.7040091386917977,"ROM-PIT-03","PT Semen Indonesia","Suralaya","Surveyor Geo","BL-28840","COA-49071",17.28974631737736,41360.11766457597,,"2025-11-09T23:02:43.019Z","2025-11-09T23:02:43.019Z"
"cmhsbjtcd08damaftxx09ty7d","SHP-0000143","cmhsbjr8006enmaftlmyr450d","cmhsbjsgg07fymaft3s5cwou4","2025-09-19T23:02:42.733Z","2025-09-20T10:48:15.952Z","GCV-5000",4374.857626062114,5459.982238840036,18.82143265904892,5.741030199515558,0.5827546200161482,"ROM-PIT-07","PT Petrokimia","Lontar","Surveyor AB","BL-33297","COA-89078",20.87514458358088,91325.78547662807,,"2025-11-09T23:02:43.021Z","2025-11-09T23:02:43.021Z"
"cmhsbjtce08dcmaft5rbkn2an","SHP-0000144","cmhsbjr8106eomaftasfczbaq","cmhsbjsgi07g0maft5mos9kge","2025-09-18T23:02:42.733Z","2025-09-19T03:09:55.973Z","ICI-3",2078.924117101042,5408.364798860695,8.134350787187946,5.508239173388978,0.2597410324650405,"ROM-PIT-01","PT Steel Indonesia","Tanjung Priok","Surveyor Inspec","BL-86960","COA-88541",16.16857232481033,33613.23494514066,,"2025-11-09T23:02:43.023Z","2025-11-09T23:02:43.023Z"
"cmhsbjtcg08demaftyozdyb5r","SHP-0000145","cmhsbjr8206epmafts5adakw2","cmhsbjsgk07g2maftu2ky2kdq","2025-09-14T23:02:42.733Z","2025-09-15T10:55:20.464Z","ICI-3",2975.586315309483,4587.168109691345,8.617775859658249,6.346459470956759,0.302465421766121,"ROM-PIT-02","PT Petrokimia","Merak","Surveyor PTX","BL-72691","COA-64662",24.63915604310873,73315.9355426493,,"2025-11-09T23:02:43.024Z","2025-11-09T23:02:43.024Z"
"cmhsbjtci08dgmafty6v3fded","SHP-0000146","cmhsbjr8406eqmaftt7mqskt6","cmhsbjsgl07g4maft0orzeaft","2025-10-03T23:02:42.733Z","2025-10-04T06:20:26.657Z","ICI-1",2794.087043062718,4541.520355786232,12.76550131580388,10.84554540928719,0.7137199447122717,"ROM-PIT-06","PT Pupuk Indonesia","Lontar","Surveyor PTX","BL-40676","COA-62081",22.13229080654402,61839.54697586076,,"2025-11-09T23:02:43.026Z","2025-11-09T23:02:43.026Z"
"cmhsbjtck08dimaftzumfav4i","SHP-0000147","cmhsbjr8506ermaft6imsgcsa","cmhsbjsgn07g6maft21bh4oc1","2025-10-15T23:02:42.733Z","2025-10-16T10:06:30.942Z","GCV-6000",4251.959877464124,4534.580900480551,18.45088891196915,6.692145728847215,0.2640185768305379,"ROM-PIT-08","PT Petrokimia","Merak","Surveyor AB","BL-10903","COA-41530",20.25461734022927,86121.820264044,,"2025-11-09T23:02:43.028Z","2025-11-09T23:02:43.028Z"
"cmhsbjtcl08dkmaftor6rnytt","SHP-0000148","cmhsbjr8606esmafthppjiyo3","cmhsbjsgo07g8mafta9f3ueag","2025-10-24T23:02:42.733Z","2025-10-25T03:17:43.423Z","GCV-6000",1914.853066093985,4786.106040828412,15.43029136239674,8.512342377279479,0.2550648283950392,"ROM-PIT-10","PT Steel Indonesia","Lontar","Surveyor PTX","BL-56732","COA-19151",23.60599001634486,45202.00236098195,,"2025-11-09T23:02:43.030Z","2025-11-09T23:02:43.030Z"
"cmhsbjtcn08dmmaftmevuvbxb","SHP-0000149","cmhsbjr8706etmaftvfhvbcdm","cmhsbjsgr07gamaftx5p62gjk","2025-10-25T23:02:42.733Z","2025-10-26T05:16:44.035Z","GCV-6000",4084.588453789469,4679.20375945966,16.92888036596386,11.43072097202503,0.425234904419318,"ROM-PIT-07","PT Steel Indonesia","Merak","Surveyor Inspec","BL-26647","COA-42895",15.54573369531258,63497.92435755964,,"2025-11-09T23:02:43.032Z","2025-11-09T23:02:43.032Z"
"cmhsbjtcq08domaftsttyvv8b","SHP-0000150","cmhsbjr8906eumaftojesuujv","cmhsbjsgt07gcmaftyvif41d7","2025-10-10T23:02:42.733Z","2025-10-11T10:07:29.714Z","ICI-1",4116.983471256796,4711.478685555661,9.698042539719868,9.025874646223768,0.3134497670139623,"ROM-PIT-06","PT Petrokimia","Suralaya","Surveyor Geo","BL-63492","COA-74605",17.31686140387702,71293.23217380645,,"2025-11-09T23:02:43.034Z","2025-11-09T23:02:43.034Z"
"cmhsbjtcs08dqmaftitjcjcsp","SHP-0000151","cmhsbjr8b06evmaftwnmkm5p1","cmhsbjsgu07gemafty9yeddvb","2025-10-28T23:02:42.733Z","2025-10-28T23:49:36.368Z","GCV-6000",4206.922080277187,5454.523791524705,15.73058313292078,7.571902424409018,0.6177103085318659,"ROM-PIT-05","PLN","Gresik","Surveyor Inspec","BL-34655","COA-22387",10.71296654232333,45068.61549217076,,"2025-11-09T23:02:43.036Z","2025-11-09T23:02:43.036Z"
"cmhsbjtct08dsmaftt4alugfl","SHP-0000152","cmhsbjr8c06ewmaft7r5pud6t","cmhsbjsgw07ggmaftqwo2dtok","2025-10-12T23:02:42.733Z","2025-10-13T03:31:40.371Z","ICI-3",2150.989809492637,5020.784924894471,16.41431958482615,5.245484597421722,0.3230243752493026,"ROM-PIT-04","PT Pupuk Indonesia","Paiton","Surveyor Geo","BL-90365","COA-22695",18.0626641540863,38852.60652772758,,"2025-11-09T23:02:43.038Z","2025-11-09T23:02:43.038Z"
"cmhsbjtcv08dumaftlt28835i","SHP-0000153","cmhsbjr8d06exmaftbdfdln5v","cmhsbjsgx07gimafttbi48mvo","2025-09-21T23:02:42.733Z","2025-09-22T09:38:31.502Z","ICI-2",2948.950326798982,4778.376170637924,15.64239525764805,7.91667449739824,0.538429925839443,"ROM-PIT-10","PT Semen Indonesia","Paiton","Surveyor Marine","BL-69423","COA-49012",19.19374554668574,56601.40220239542,,"2025-11-09T23:02:43.040Z","2025-11-09T23:02:43.040Z"
"cmhsbjtcx08dwmaftjnk63sei","SHP-0000154","cmhsbjr8f06eymaftg22vqd29","cmhsbjsgz07gkmaftycrz1mfp","2025-10-20T23:02:42.733Z","2025-10-21T10:13:59.272Z","ICI-4",5058.737057883286,4937.59550714711,13.6249612180704,4.72732935239102,0.2572647670772171,"ROM-PIT-03","PT Pupuk Indonesia","Merak","Surveyor AB","BL-37928","COA-65811",19.27339923293812,97499.05893104336,,"2025-11-09T23:02:43.042Z","2025-11-09T23:02:43.042Z"
"cmhsbjtcz08dymaft1pnefri3","SHP-0000155","cmhsbjr8g06ezmaftme5z7udx","cmhsbjsh107gmmaftlhfzcuup","2025-10-08T23:02:42.733Z","2025-10-09T08:26:19.630Z","ICI-3",2337.605925203956,5217.320966231207,11.88472962979451,4.384258338350071,0.271629446775351,"ROM-PIT-03","PLN","Suralaya","Surveyor Inspec","BL-29305","COA-47655",17.82315537637944,41663.51361365531,,"2025-11-09T23:02:43.043Z","2025-11-09T23:02:43.043Z"
"cmhsbjtd108e0mafty54uyqyl","SHP-0000156","cmhsbjr8h06f0maft66fwtjgv","cmhsbjsh207gomafttemrmu7v","2025-09-29T23:02:42.733Z","2025-09-29T23:59:00.102Z","ICI-1",2019.075822351276,5573.08420759454,9.048640790666,5.612608122390775,0.2659943027211858,"ROM-PIT-03","PT Steel Indonesia","Paiton","Surveyor AB","BL-77140","COA-16236",17.75792824739718,35854.60357936842,,"2025-11-09T23:02:43.045Z","2025-11-09T23:02:43.045Z"
"cmhsbjtd308e2maftu3jfzywy","SHP-0000157","cmhsbjr8i06f1mafto29ttrb1","cmhsbjsh407gqmaft34wiye7v","2025-10-14T23:02:42.733Z","2025-10-15T04:55:55.839Z","ICI-4",2260.9591037264,5665.366138214838,15.5292272979766,9.141847154711261,0.2312965895921856,"ROM-PIT-08","PT Pupuk Indonesia","Cilacap","Surveyor AB","BL-92524","COA-95996",20.49736151648057,46343.69612305793,,"2025-11-09T23:02:43.047Z","2025-11-09T23:02:43.047Z"
"cmhsbjtd508e4maft9uhnq4sh","SHP-0000158","cmhsbjr8j06f2maft3i45ykwi","cmhsbjsh607gsmaftccmcwpt1","2025-11-05T23:02:42.733Z","2025-11-06T08:49:39.111Z","ICI-2",4458.471224420417,4997.106816442079,17.93912675402542,10.99650681640214,0.3167727394653965,"ROM-PIT-05","PT Semen Indonesia","Suralaya","Surveyor Geo","BL-94548","COA-43034",24.52398866622035,109339.4977763559,,"2025-11-09T23:02:43.050Z","2025-11-09T23:02:43.050Z"
"cmhsbjtd708e6maft1d5s60c8","SHP-0000159","cmhsbjr8l06f3mafta5dcft76","cmhsbjsh807gumaft87afgbix","2025-10-14T23:02:42.733Z","2025-10-15T05:59:39.297Z","ICI-2",5081.306543006764,5929.549466180732,8.957427994597772,6.9305519031355,0.2055438969179921,"ROM-PIT-01","PT Steel Indonesia","Merak","Surveyor Marine","BL-48390","COA-72225",18.5472040039003,94244.02905949987,,"2025-11-09T23:02:43.052Z","2025-11-09T23:02:43.052Z"
"cmhsbjtda08e8maftyb4n1phy","SHP-0000160","cmhsbjr8m06f4mafta4qe8bbq","cmhsbjsha07gwmaftiej53mpm","2025-10-01T23:02:42.733Z","2025-10-02T09:54:21.944Z","ICI-1",1771.673892016172,5933.290654569298,11.34284711480878,5.085913911869895,0.3386229541503288,"ROM-PIT-01","PT Steel Indonesia","Cilacap","Surveyor PTX","BL-19807","COA-54263",21.2906285665666,37720.05077599973,,"2025-11-09T23:02:43.054Z","2025-11-09T23:02:43.054Z"
"cmhsbjtdc08eamaftg6gu07qw","SHP-0000161","cmhsbjr8n06f5maft2c81zpql","cmhsbjshc07gymaftzcb985m9","2025-09-14T23:02:42.733Z","2025-09-15T04:10:04.654Z","ICI-2",2627.129599306068,5385.583858444598,10.06658897177755,11.4014920278072,0.509626217045578,"ROM-PIT-09","PT Steel Indonesia","Lontar","Surveyor Geo","BL-77744","COA-49151",10.79007702953962,28346.93074309604,,"2025-11-09T23:02:43.056Z","2025-11-09T23:02:43.056Z"
"cmhsbjtde08ecmaftrmsupcvt","SHP-0000162","cmhsbjr8o06f6mafte7bf98qy","cmhsbjshd07h0maft58xerlli","2025-09-24T23:02:42.733Z","2025-09-25T05:54:31.001Z","GCV-5500",2943.411126463558,5796.67220066157,11.45335202626867,9.091993547494452,0.4755154099806113,"ROM-PIT-05","PT Pupuk Indonesia","Merak","Surveyor AB","BL-43354","COA-89374",20.26742623195116,59655.36787590443,,"2025-11-09T23:02:43.058Z","2025-11-09T23:02:43.058Z"
"cmhsbjtdg08eemafto8nid82z","SHP-0000163","cmhsbjr8p06f7maftspog35o8","cmhsbjshf07h2maftg6oulzsj","2025-10-20T23:02:42.733Z","2025-10-21T04:34:14.191Z","GCV-6000",4601.994269060959,5992.373812064904,12.43452666500189,11.5526841506468,0.7278737047821473,"ROM-PIT-02","PT Semen Indonesia","Paiton","Surveyor Marine","BL-27443","COA-60178",19.41579235058467,89351.36512666824,,"2025-11-09T23:02:43.061Z","2025-11-09T23:02:43.061Z"
"cmhsbjtdi08egmaftamb25w1s","SHP-0000164","cmhsbjr8r06f8maftp8sfqvel","cmhsbjshh07h4maftu7weu0i9","2025-10-08T23:02:42.733Z","2025-10-09T01:24:05.434Z","GCV-6000",2626.528849977269,4538.151956331383,18.66742589907217,8.202394111249244,0.5244603826284264,"ROM-PIT-07","PT Semen Indonesia","Paiton","Surveyor Inspec","BL-77192","COA-85520",15.7319644642857,41320.45853226358,,"2025-11-09T23:02:43.063Z","2025-11-09T23:02:43.063Z"
"cmhsbjtdl08eimaftvobv10dy","SHP-0000165","cmhsbjr8t06f9maft1v7i3ar0","cmhsbjshi07h6maftem02vzfg","2025-10-30T23:02:42.733Z","2025-10-31T04:18:42.844Z","ICI-2",3082.002195334253,5150.633875297463,16.4415033275034,8.89562837662362,0.3259987436693518,"ROM-PIT-08","PT Steel Indonesia","Paiton","Surveyor PTX","BL-45497","COA-60952",17.02465894212507,52470.03623444638,,"2025-11-09T23:02:43.065Z","2025-11-09T23:02:43.065Z"
"cmhsbjtdn08ekmaftrwg25yco","SHP-0000166","cmhsbjr8u06famaftf7wdy4v8","cmhsbjshk07h8maftjthnew88","2025-09-21T23:02:42.733Z","2025-09-22T06:49:27.256Z","GCV-5500",3225.675135254488,5409.678810146786,11.76442142407626,10.14897459527782,0.2533702737589281,"ROM-PIT-01","PT Petrokimia","Tanjung Priok","Surveyor Marine","BL-58109","COA-51204",11.55163003296541,37261.80576899549,,"2025-11-09T23:02:43.067Z","2025-11-09T23:02:43.067Z"
"cmhsbjtdp08emmafts4h19pyt","SHP-0000167","cmhsbjr8v06fbmaftxyhvqj0m","cmhsbjshm07hamaft67lrdqmc","2025-10-03T23:02:42.733Z","2025-10-04T07:44:36.750Z","ICI-1",2845.16314106527,5014.480249725895,14.19367859878276,7.045503615262437,0.5891430566179373,"ROM-PIT-04","PT Steel Indonesia","Tanjung Priok","Surveyor AB","BL-91488","COA-74703",24.12669469206165,68644.38245358889,,"2025-11-09T23:02:43.069Z","2025-11-09T23:02:43.069Z"
"cmhsbjtdr08eomaft7bddn3o2","SHP-0000168","cmhsbjr8x06fcmaftrsfks3ig","cmhsbjsho07hcmaftwwccgqov","2025-09-29T23:02:42.733Z","2025-09-30T01:56:10.630Z","ICI-2",4398.394683955995,5313.845274994202,11.02403013895848,8.792821810300142,0.2196219552802893,"ROM-PIT-05","PT Steel Indonesia","Gresik","Surveyor AB","BL-10043","COA-33959",19.2140935754523,84511.16703930241,,"2025-11-09T23:02:43.071Z","2025-11-09T23:02:43.071Z"
"cmhsbjtds08eqmaftdtpr5id4","SHP-0000169","cmhsbjr8y06fdmaft0qneaidt","cmhsbjshq07hemaftlna95fh0","2025-10-06T23:02:42.733Z","2025-10-07T07:35:22.249Z","GCV-5000",3356.684565997667,4618.091275958873,9.598971649474102,6.360336122373708,0.238609528560298,"ROM-PIT-03","PLN","Suralaya","Surveyor Marine","BL-12031","COA-99700",10.17648907579123,34159.26381675227,,"2025-11-09T23:02:43.073Z","2025-11-09T23:02:43.073Z"
"cmhsbjtdu08esmaftrtzn1nme","SHP-0000170","cmhsbjr8z06femaft4zim8sdf","cmhsbjshr07hgmaftnmg898kq","2025-09-27T23:02:42.733Z","2025-09-28T01:32:51.330Z","ICI-1",4622.992909535732,5120.973143838482,17.51323591730944,7.226487855001148,0.5878265405184079,"ROM-PIT-05","PT Steel Indonesia","Gresik","Surveyor Inspec","BL-60997","COA-97063",17.11015754038024,79100.1369902172,,"2025-11-09T23:02:43.074Z","2025-11-09T23:02:43.074Z"
"cmhsbjtdw08eumaftc75u16xi","SHP-0000171","cmhsbjr9106ffmaftkj11gwsz","cmhsbjsht07himaftvokfb9uq","2025-10-12T23:02:42.733Z","2025-10-13T09:22:20.634Z","ICI-2",4198.426078053547,5237.839828643184,17.27255420316215,9.259456897494706,0.2810386401757706,"ROM-PIT-03","PT Petrokimia","Paiton","Surveyor Inspec","BL-16643","COA-34409",21.40336846260757,89860.46031160046,,"2025-11-09T23:02:43.076Z","2025-11-09T23:02:43.076Z"
"cmhsbjtdx08ewmaftnbbzszw8","SHP-0000172","cmhsbjr9206fgmaftib8ig0pc","cmhsbjshv07hkmaft5i90337b","2025-09-18T23:02:42.733Z","2025-09-19T07:14:07.570Z","ICI-2",2074.438521279938,5440.056330025236,13.84084692077367,8.101553688172348,0.2053727859451285,"ROM-PIT-06","PT Steel Indonesia","Gresik","Surveyor Geo","BL-65016","COA-90022",18.44169546388845,38256.16346800369,,"2025-11-09T23:02:43.078Z","2025-11-09T23:02:43.078Z"
"cmhsbjtdz08eymafto2lzzj0f","SHP-0000173","cmhsbjr9306fhmaftnh5b1cse","cmhsbjshx07hmmaft6wjz9m1j","2025-11-07T23:02:42.733Z","2025-11-08T00:54:19.069Z","ICI-1",4352.213827113942,5686.862100624035,10.207451100874,11.07473079910576,0.357858125352121,"ROM-PIT-09","PT Petrokimia","Cilacap","Surveyor PTX","BL-49230","COA-31060",16.01524821069599,69701.78470725293,,"2025-11-09T23:02:43.079Z","2025-11-09T23:02:43.079Z"
"cmhsbjte108f0maftg4hhz3my","SHP-0000174","cmhsbjr9406fimaftg4iy5qpc","cmhsbjshy07homaftoce65buo","2025-09-16T23:02:42.733Z","2025-09-17T09:04:14.955Z","ICI-2",4357.196080238348,5317.086891948603,11.8678923613565,10.90723772048735,0.5536165070034194,"ROM-PIT-04","PT Semen Indonesia","Merak","Surveyor Inspec","BL-98753","COA-49934",22.00733637818276,95890.27980350472,,"2025-11-09T23:02:43.081Z","2025-11-09T23:02:43.081Z"
"cmhsbjte308f2maft7rzn4qur","SHP-0000175","cmhsbjr9606fjmaftvi69bgkt","cmhsbjsi007hqmafthu25zdhn","2025-10-02T23:02:42.733Z","2025-10-03T06:49:30.648Z","GCV-5500",3957.70289408142,5021.6639202535,19.3210757071656,9.764557453576913,0.5007369127974391,"ROM-PIT-02","PLN","Tanjung Priok","Surveyor PTX","BL-13704","COA-71103",14.17435042770338,56097.86770944588,,"2025-11-09T23:02:43.084Z","2025-11-09T23:02:43.084Z"
"cmhsbjte508f4maftpf76ui4a","SHP-0000176","cmhsbjr9806fkmaftvzkw4fww","cmhsbjsi207hsmaftn0poqw7l","2025-10-21T23:02:42.733Z","2025-10-22T00:27:41.043Z","GCV-5000",4193.440714884857,4553.458473671989,18.62673093287629,5.29959523849883,0.6838986173263804,"ROM-PIT-08","PT Semen Indonesia","Tanjung Priok","Surveyor Inspec","BL-21540","COA-43421",19.97540632573536,83765.68218270717,,"2025-11-09T23:02:43.086Z","2025-11-09T23:02:43.086Z"
"cmhsbjte708f6maftizu14zw4","SHP-0000177","cmhsbjr9906flmaft4umlezgv","cmhsbjsi407humafthiiggffw","2025-10-26T23:02:42.733Z","2025-10-27T10:45:34.967Z","ICI-4",4473.868227109566,4851.855798167548,11.28414856643821,11.5102665092539,0.6895761300038279,"ROM-PIT-08","PT Steel Indonesia","Gresik","Surveyor Marine","BL-22835","COA-29223",10.35527113740308,46328.11852473237,,"2025-11-09T23:02:43.087Z","2025-11-09T23:02:43.087Z"
"cmhsbjte908f8maft2o9iooqo","SHP-0000178","cmhsbjr9b06fmmaftl94q4xt0","cmhsbjsig07hwmaftas7d3koh","2025-10-13T23:02:42.733Z","2025-10-14T05:18:21.762Z","ICI-3",5322.396614271046,4858.072102567641,15.8823648487386,6.955181822257874,0.2642080733177457,"ROM-PIT-09","PT Petrokimia","Paiton","Surveyor Marine","BL-17958","COA-38883",22.15176071249128,117900.456216306,,"2025-11-09T23:02:43.089Z","2025-11-09T23:02:43.089Z"
"cmhsbjtea08famaft345ta5vf","SHP-0000179","cmhsbjr9c06fnmaftinoclt9e","cmhsbjsii07hymaft8g09akle","2025-09-15T23:02:42.733Z","2025-09-16T10:26:01.283Z","ICI-3",4285.745443701223,5620.26890067417,12.71521580371196,6.019955106355624,0.7844212197040241,"ROM-PIT-07","PT Pupuk Indonesia","Cilacap","Surveyor Geo","BL-97925","COA-63016",18.8200254524914,80657.83833335606,,"2025-11-09T23:02:43.091Z","2025-11-09T23:02:43.091Z"
"cmhsbjtec08fcmaftqnvshsdc","SHP-0000180","cmhsbjr9d06fomaftzq4gtdyx","cmhsbjsim07i0maftoxvnmdrb","2025-10-06T23:02:42.733Z","2025-10-07T08:22:54.311Z","GCV-6000",5393.172596930359,4541.887930106517,8.216921493310956,5.749505927861714,0.367580231891219,"ROM-PIT-02","PT Steel Indonesia","Suralaya","Surveyor Marine","BL-34893","COA-64233",17.62416011685529,95050.13738613688,,"2025-11-09T23:02:43.093Z","2025-11-09T23:02:43.093Z"
"cmhsbjtee08femaftput61yeb","SHP-0000181","cmhsbjr9f06fpmaftzjc9xpwd","cmhsbjsio07i2maft1rz1ekz3","2025-09-27T23:02:42.733Z","2025-09-27T23:32:07.103Z","ICI-3",3359.676491637309,5108.078417469452,16.33799208212736,9.491415298436646,0.2148831911390963,"ROM-PIT-05","PLN","Suralaya","Surveyor AB","BL-92985","COA-30661",20.71819839797796,69606.4441067643,,"2025-11-09T23:02:43.094Z","2025-11-09T23:02:43.094Z"
"cmhsbjtef08fgmaftq2msw92t","SHP-0000182","cmhsbjr9g06fqmaftwpz8fslu","cmhsbjsir07i4maft0g0tuapo","2025-10-04T23:02:42.733Z","2025-10-05T01:06:44.262Z","GCV-5500",2691.280533381576,4712.895286358424,9.830271128457468,8.560653166416577,0.3254347214940091,"ROM-PIT-08","PT Petrokimia","Merak","Surveyor Marine","BL-43729","COA-21597",21.73494863558896,58494.84415700902,,"2025-11-09T23:02:43.096Z","2025-11-09T23:02:43.096Z"
"cmhsbjteh08fimaftgtuz06l0","SHP-0000183","cmhsbjr9h06frmaft5o5l5b1o","cmhsbjsit07i6maftgpl7fmjp","2025-10-01T23:02:42.733Z","2025-10-01T23:20:38.079Z","ICI-4",4996.14288253328,5309.088037320335,11.10222176516374,11.35784135855036,0.4443186108176382,"ROM-PIT-01","PT Steel Indonesia","Paiton","Surveyor Inspec","BL-25880","COA-57729",10.95154936872444,54715.50543126445,,"2025-11-09T23:02:43.098Z","2025-11-09T23:02:43.098Z"
"cmhsbjtek08fkmaftyrwfak8y","SHP-0000184","cmhsbjr9i06fsmaftubc5pnpa","cmhsbjsiv07i8maftsebs9nw2","2025-09-17T23:02:42.733Z","2025-09-18T03:26:23.227Z","ICI-2",2701.207602254054,4606.576301038607,16.89694142172671,10.49360969308326,0.5676217031279142,"ROM-PIT-09","PT Pupuk Indonesia","Lontar","Surveyor Geo","BL-85726","COA-45991",10.06440563038828,27186.04900097334,,"2025-11-09T23:02:43.100Z","2025-11-09T23:02:43.100Z"
"cmhsbjtem08fmmaftylk5ju4e","SHP-0000185","cmhsbjr9k06ftmaftslvisd5o","cmhsbjsix07iamaftk1ukh1j5","2025-09-24T23:02:42.733Z","2025-09-25T03:33:19.541Z","GCV-5500",4627.542310361299,5518.565545591893,12.19296721403255,8.403222480477876,0.7223699363292231,"ROM-PIT-06","PT Petrokimia","Suralaya","Surveyor Geo","BL-84902","COA-18753",13.8444868932499,64065.94886375639,,"2025-11-09T23:02:43.102Z","2025-11-09T23:02:43.102Z"
"cmhsbjteo08fomaft1v6090cn","SHP-0000186","cmhsbjr9l06fumaftkoabffr3","cmhsbjsj007icmafttraileyb","2025-10-09T23:02:42.733Z","2025-10-10T02:28:51.173Z","GCV-5000",4851.630786283256,5318.844450444089,11.73708334853775,11.6493455418814,0.6433061379064509,"ROM-PIT-10","PLN","Cilacap","Surveyor Inspec","BL-95612","COA-61666",11.6488174433283,56515.761331845,,"2025-11-09T23:02:43.104Z","2025-11-09T23:02:43.104Z"
"cmhsbjteq08fqmaft807p4imu","SHP-0000187","cmhsbjr9m06fvmaftoewifygd","cmhsbjsj307iemaft74zxsi70","2025-09-17T23:02:42.733Z","2025-09-18T04:59:11.488Z","GCV-6000",4723.664220461786,5875.350263219933,11.41246473944191,8.217551440222579,0.2163316334041639,"ROM-PIT-05","PT Steel Indonesia","Gresik","Surveyor Marine","BL-96996","COA-37511",23.47880688196205,110906.0000074561,,"2025-11-09T23:02:43.106Z","2025-11-09T23:02:43.106Z"
"cmhsbjtes08fsmaftzkb7s7mk","SHP-0000188","cmhsbjr9o06fwmaftb7zrbd93","cmhsbjsj607igmaft050daeup","2025-09-13T23:02:42.733Z","2025-09-14T04:44:56.090Z","GCV-6000",4265.13687418641,5230.92295483976,14.25981108539937,9.481686391136295,0.481731747884909,"ROM-PIT-10","PLN","Gresik","Surveyor AB","BL-63107","COA-65858",17.50929494007435,74679.53948991666,,"2025-11-09T23:02:43.108Z","2025-11-09T23:02:43.108Z"
"cmhsbjteu08fumaftw13rm5ql","SHP-0000189","cmhsbjr9q06fxmaft14ta9l1n","cmhsbjsj907iimafthoxu9erw","2025-10-26T23:02:42.733Z","2025-10-27T08:26:50.339Z","GCV-6000",2623.828735248252,5047.309481178945,19.98179663499178,8.563292229130129,0.2837977389857859,"ROM-PIT-06","PLN","Lontar","Surveyor Geo","BL-90757","COA-87440",21.86811060248207,57378.17698437941,,"2025-11-09T23:02:43.110Z","2025-11-09T23:02:43.110Z"
"cmhsbjtew08fwmaftk3blw5ao","SHP-0000190","cmhsbjr9r06fymaftu9tnij65","cmhsbjsjc07ikmaft85h782gr","2025-10-31T23:02:42.733Z","2025-11-01T05:34:30.718Z","ICI-2",4885.883806291312,5119.099108816232,16.63753570018979,8.913655283345614,0.213265928853279,"ROM-PIT-07","PT Semen Indonesia","Tanjung Priok","Surveyor Inspec","BL-33844","COA-33462",11.04424318802692,53960.88894512387,,"2025-11-09T23:02:43.112Z","2025-11-09T23:02:43.112Z"
"cmhsbjtey08fymaftwk4aa66k","SHP-0000191","cmhsbjr9s06fzmaftbjl13oa4","cmhsbjsje07immaftt7phq3co","2025-09-21T23:02:42.733Z","2025-09-22T09:56:57.160Z","GCV-6000",1582.70383511314,5805.310467153434,10.50237396466763,9.054100487674066,0.513195614927538,"ROM-PIT-04","PLN","Gresik","Surveyor Inspec","BL-23091","COA-66013",18.0686862862255,28597.3790806653,,"2025-11-09T23:02:43.114Z","2025-11-09T23:02:43.114Z"
"cmhsbjtf008g0maftxj9dqcfr","SHP-0000192","cmhsbjr9u06g0mafts01ba5h8","cmhsbjsjh07iomaft930azk8j","2025-10-12T23:02:42.733Z","2025-10-13T08:49:54.265Z","ICI-4",2075.77074631551,5753.459608125672,12.66695755829327,9.579430254435609,0.7202321088722035,"ROM-PIT-09","PT Steel Indonesia","Paiton","Surveyor AB","BL-54908","COA-35141",10.36167318244274,21508.45807499657,,"2025-11-09T23:02:43.117Z","2025-11-09T23:02:43.117Z"
