"id","code","name","miningSiteId","excavatorId","isActive","maxQueueSize","latitude","longitude","coalSeam","coalQuality","createdAt","updatedAt"
"cmhsbjlvw015amafty6x8phyz","LP-0143","Loading Point 143","cmhsbjl7g00lfmaftat6c21hr",,true,3,-2.912985468253337,118.7676535666011,"Seam-C1","{""sulfur"":0.2752681862486205,""calorie"":5581.66316656684,""moisture"":16.45918735347338,""ash_content"":4.8593093776175}","2025-11-09T23:02:33.356Z","2025-11-09T23:02:33.356Z"
"cmhsbjlvx015cmaft1uimdrvo","LP-0144","Loading Point 144","cmhsbjl7t00lomaftih016hyz",,true,3,-5.186927670041955,119.7149735976076,"Seam-A2","{""sulfur"":0.5044889785246004,""calorie"":4630.430029433998,""moisture"":8.875528025073274,""ash_content"":11.01150489038237}","2025-11-09T23:02:33.357Z","2025-11-09T23:02:33.357Z"
"cmhsbjlvy015emaftjpqrsj0f","LP-0145","Loading Point 145","cmhsbjl7u00lpmaftra23t5ar",,true,9,-2.811543608014729,119.2758940052422,"Seam-C1","{""sulfur"":0.3059745765943926,""calorie"":4555.677512727134,""moisture"":14.48590534309858,""ash_content"":10.60372853510527}","2025-11-09T23:02:33.359Z","2025-11-09T23:02:33.359Z"
"cmhsbjlw0015gmafto61zoezq","LP-0146","Loading Point 146","cmhsbjl8j00m8maft2vjcqe37",,true,7,-3.828334746067267,116.4548545981443,"Seam-B1","{""sulfur"":0.571497454928264,""calorie"":5258.588476320095,""moisture"":9.583704224025293,""ash_content"":10.03386798506453}","2025-11-09T23:02:33.360Z","2025-11-09T23:02:33.360Z"
"cmhsbjlw1015imaftdxwx27i1","LP-0147","Loading Point 147","cmhsbjl8u00mgmaftbc19zpnh",,true,9,-3.665463706185564,117.9314591802589,"Seam-A2","{""sulfur"":0.5847246968910433,""calorie"":4630.089044620021,""moisture"":15.8808688744701,""ash_content"":9.499165124198544}","2025-11-09T23:02:33.362Z","2025-11-09T23:02:33.362Z"
"cmhsbjlw3015kmaft35m6mxjh","LP-0148","Loading Point 148","cmhsbjl8y00mjmaftlibsaesk",,true,5,-3.818498534984744,118.210355827195,"Seam-C1","{""sulfur"":0.7937812266870139,""calorie"":5037.408886128478,""moisture"":19.71684543652813,""ash_content"":8.803973523928722}","2025-11-09T23:02:33.363Z","2025-11-09T23:02:33.363Z"
"cmhsbjlw4015mmaft6dt4t9jd","LP-0149","Loading Point 149","cmhsbjl9100mlmaftj6yft1yk",,true,7,-3.010939324460707,117.4456378589831,"Seam-D","{""sulfur"":0.677034542565758,""calorie"":5195.910771761076,""moisture"":8.01224979577794,""ash_content"":11.55052319097296}","2025-11-09T23:02:33.364Z","2025-11-09T23:02:33.364Z"
"cmhsbjlw6015omafty4162xc5","LP-0150","Loading Point 150","cmhsbjl9b00msmaftgxlkicxd",,true,7,-2.917534526703299,118.894164435656,"Seam-A1","{""sulfur"":0.615420588045453,""calorie"":5790.408375391073,""moisture"":17.64048982238948,""ash_content"":9.337577305972214}","2025-11-09T23:02:33.366Z","2025-11-09T23:02:33.366Z"
"cmhsbjlw8015qmaftf6n67wiu","LP-0151","Loading Point 151","cmhsbjl9c00mtmaft3m8mqlc0",,true,9,-4.826909001340772,115.2655871461541,"Seam-D","{""sulfur"":0.7923673755628382,""calorie"":5343.816886087012,""moisture"":9.829095747565514,""ash_content"":6.052784977693708}","2025-11-09T23:02:33.368Z","2025-11-09T23:02:33.368Z"
"cmhsbjlw9015smaftbo9la960","LP-0152","Loading Point 152","cmhsbjl9p00n2maftcf7kkqjg",,true,6,-2.512304414302031,116.9663010331483,"Seam-B1","{""sulfur"":0.4517527713322643,""calorie"":5866.436956434846,""moisture"":9.407986894989898,""ash_content"":6.752473703118026}","2025-11-09T23:02:33.370Z","2025-11-09T23:02:33.370Z"
"cmhsbjlwb015umafts0a47jn9","LP-0153","Loading Point 153","cmhsbjla500n7maftwppt822j",,true,8,-5.159504190765007,119.2219475401901,"Seam-B2","{""sulfur"":0.574085807033533,""calorie"":5321.729991005986,""moisture"":18.54943674910529,""ash_content"":9.634496000269626}","2025-11-09T23:02:33.371Z","2025-11-09T23:02:33.371Z"
"cmhsbjlwc015wmaft1aws04gp","LP-0154","Loading Point 154","cmhsbjlad00nbmaft0x99qpla",,true,9,-5.383834180175795,116.9847219233306,"Seam-B2","{""sulfur"":0.5737200057900119,""calorie"":5818.580864468142,""moisture"":9.465380982580069,""ash_content"":4.428381601597373}","2025-11-09T23:02:33.372Z","2025-11-09T23:02:33.372Z"
"cmhsbjlwd015ymaftp8ma8hxw","LP-0155","Loading Point 155","cmhsbjlag00ncmaftbeykzek2",,true,8,-3.938000330439797,116.2864232439774,"Seam-B1","{""sulfur"":0.3120079048050122,""calorie"":4554.50269613569,""moisture"":9.664109933110531,""ash_content"":5.131636039435151}","2025-11-09T23:02:33.374Z","2025-11-09T23:02:33.374Z"
"cmhsbjlwf0160maft13p6barn","LP-0156","Loading Point 156","cmhsbjlbu00nxmaft07seaad6",,true,6,-2.995325221206159,115.6373714187886,"Seam-B2","{""sulfur"":0.5055906196786426,""calorie"":4994.674915647215,""moisture"":8.068479758577759,""ash_content"":6.537424506149756}","2025-11-09T23:02:33.375Z","2025-11-09T23:02:33.375Z"
"cmhsbjlwg0162maft10rewj4w","LP-0157","Loading Point 157","cmhsbjlbw00nymaft2twuz2nh",,true,3,-5.456956055280152,115.6347671496839,"Seam-A2","{""sulfur"":0.6923296480592692,""calorie"":4531.1424450438,""moisture"":18.19622590070913,""ash_content"":8.27829911294392}","2025-11-09T23:02:33.377Z","2025-11-09T23:02:33.377Z"
"cmhsbjlwi0164maftc5dy3nvh","LP-0158","Loading Point 158","cmhsbjlcb00o4maftr5ljy2nf",,true,7,-3.818218570044691,118.7048129701485,"Seam-D","{""sulfur"":0.3734569979066472,""calorie"":4843.788482411075,""moisture"":11.60860672554451,""ash_content"":11.28417411375004}","2025-11-09T23:02:33.378Z","2025-11-09T23:02:33.378Z"
"cmhsbjlwj0166maft385zbzuc","LP-0159","Loading Point 159","cmhsbjlcy00ofmaftkaowi7k1",,true,8,-4.296736790125689,117.1899985141646,"Seam-C1","{""sulfur"":0.7582360616103265,""calorie"":5076.228208942197,""moisture"":13.20478707174735,""ash_content"":6.951678807003038}","2025-11-09T23:02:33.380Z","2025-11-09T23:02:33.380Z"
"cmhsbjlwl0168maft91heeoq8","LP-0160","Loading Point 160","cmhsbjld400oimaft1bu6j357",,true,6,-3.48835718149811,115.5626163512751,"Seam-C1","{""sulfur"":0.4970953383929709,""calorie"":5058.107195297109,""moisture"":8.599595580071298,""ash_content"":10.08325578244655}","2025-11-09T23:02:33.381Z","2025-11-09T23:02:33.381Z"
"cmhsbjlwn016amaftlbnfozle","LP-0161","Loading Point 161","cmhsbjldd00ommaftp51hua2k",,true,7,-5.073208682105981,118.7172337095252,"Seam-B2","{""sulfur"":0.5734432093814976,""calorie"":5373.001973858662,""moisture"":11.73905708075653,""ash_content"":5.263833770905478}","2025-11-09T23:02:33.383Z","2025-11-09T23:02:33.383Z"
"cmhsbjlwo016cmaftfvtv5689","LP-0162","Loading Point 162","cmhsbjlds00owmaft9j257nzv",,true,3,-2.881067487049902,117.6099168788546,"Seam-B1","{""sulfur"":0.531137492532261,""calorie"":4815.816767542517,""moisture"":11.33660614510423,""ash_content"":4.325930978274549}","2025-11-09T23:02:33.385Z","2025-11-09T23:02:33.385Z"
"cmhsbjlwq016emaftd2lyoxcz","LP-0163","Loading Point 163","cmhsbjldv00oymaft5q3qizb9",,true,3,-3.910141638714144,118.6041784768572,"Seam-A1","{""sulfur"":0.3243439947570269,""calorie"":4945.224857063558,""moisture"":13.85612950125697,""ash_content"":7.57856770235283}","2025-11-09T23:02:33.386Z","2025-11-09T23:02:33.386Z"
"cmhsbjlwr016gmaftbtxz2uy8","LP-0164","Loading Point 164","cmhsbjldw00ozmafteu2ak4gm",,true,3,-3.612946668403638,117.449366834655,"Seam-C2","{""sulfur"":0.6954448219411179,""calorie"":5032.634591697874,""moisture"":12.39860918223638,""ash_content"":5.025845174472954}","2025-11-09T23:02:33.388Z","2025-11-09T23:02:33.388Z"
"cmhsbjlwt016imaftamhyeqvj","LP-0165","Loading Point 165","cmhsbjled00p7maftuqkiaz5z",,true,3,-3.737418039614883,115.6306051633672,"Seam-A1","{""sulfur"":0.27020269720291,""calorie"":4877.675798940408,""moisture"":17.56746577517151,""ash_content"":8.186978105893367}","2025-11-09T23:02:33.389Z","2025-11-09T23:02:33.389Z"
"cmhsbjlwu016kmaft601axs4y","LP-0166","Loading Point 166","cmhsbjlek00pbmafteu42cv30",,true,8,-2.937257490446921,115.3647375439375,"Seam-D","{""sulfur"":0.3172568575255976,""calorie"":4832.723323201897,""moisture"":10.23033283154485,""ash_content"":9.830058510462228}","2025-11-09T23:02:33.390Z","2025-11-09T23:02:33.390Z"
"cmhsbjlww016mmaftu86duttv","LP-0167","Loading Point 167","cmhsbjlem00pcmaft280wq111",,true,9,-3.234714030500273,119.2213615172066,"Seam-B1","{""sulfur"":0.6169875253089104,""calorie"":4983.012381118452,""moisture"":12.75853214434433,""ash_content"":10.16294276214947}","2025-11-09T23:02:33.392Z","2025-11-09T23:02:33.392Z"
"cmhsbjlwx016omaftlwqin1n3","LP-0168","Loading Point 168","cmhsbjleo00pdmafttawec34m",,true,4,-2.960683306387907,117.9512349799761,"Seam-B2","{""sulfur"":0.7637377688369194,""calorie"":5836.642505275361,""moisture"":18.69609962156874,""ash_content"":6.738673031042811}","2025-11-09T23:02:33.393Z","2025-11-09T23:02:33.393Z"
"cmhsbjlwy016qmaft214bwfre","LP-0169","Loading Point 169","cmhsbjlev00pjmaftukn4pvyv",,true,9,-5.123332809649439,118.4831828131441,"Seam-C2","{""sulfur"":0.2501100177548287,""calorie"":5242.260992424794,""moisture"":17.32744754029526,""ash_content"":9.757849768141806}","2025-11-09T23:02:33.395Z","2025-11-09T23:02:33.395Z"
"cmhsbjlx0016smaftophojgpj","LP-0170","Loading Point 170","cmhsbjlew00pkmafty17etg15",,true,7,-3.926635371858117,118.9103925580014,"Seam-C2","{""sulfur"":0.4057425263482802,""calorie"":5698.217792485677,""moisture"":12.944416485922,""ash_content"":8.83534194557082}","2025-11-09T23:02:33.396Z","2025-11-09T23:02:33.396Z"
"cmhsbjlx1016umaft3brhigv8","LP-0171","Loading Point 171","cmhsbjlez00pmmaftzx2q9nnx",,true,4,-3.585719678492754,116.3597541059066,"Seam-B1","{""sulfur"":0.2808117098740346,""calorie"":5273.816014582223,""moisture"":17.30512499790656,""ash_content"":5.553275937050742}","2025-11-09T23:02:33.397Z","2025-11-09T23:02:33.397Z"
"cmhsbjlx4016wmaft7wkfp3df","LP-0172","Loading Point 172","cmhsbjlf000pnmaftm5yrjp1i",,true,4,-3.36397222973961,116.2833626949661,"Seam-C2","{""sulfur"":0.3754956450902455,""calorie"":4862.011740343523,""moisture"":17.6551842914648,""ash_content"":8.097397223474658}","2025-11-09T23:02:33.400Z","2025-11-09T23:02:33.400Z"
"cmhsbjlx5016ymaftx9x4ljui","LP-0173","Loading Point 173","cmhsbjlf300ppmafti77iajui",,true,4,-4.60676133595223,116.7106083781537,"Seam-D","{""sulfur"":0.3828316510045511,""calorie"":4955.151651071073,""moisture"":11.83711651946965,""ash_content"":10.1155762290409}","2025-11-09T23:02:33.402Z","2025-11-09T23:02:33.402Z"
"cmhsbjlx70170maftu92wy7bi","LP-0174","Loading Point 174","cmhsbjlfb00pvmaft6as9a5s8",,false,9,-4.028409888191722,116.9423281107161,"Seam-D","{""sulfur"":0.6270599882729335,""calorie"":5180.895443200015,""moisture"":9.427609020669024,""ash_content"":9.058638715463085}","2025-11-09T23:02:33.403Z","2025-11-09T23:02:33.403Z"
"cmhsbjlx80172maftjule9ait","LP-0175","Loading Point 175","cmhsbjlfd00pxmaft3bhw857w",,true,3,-3.688443730270261,119.2548462836942,"Seam-C1","{""sulfur"":0.4502035217974221,""calorie"":5728.395636225916,""moisture"":14.41082661992203,""ash_content"":7.917671295863263}","2025-11-09T23:02:33.404Z","2025-11-09T23:02:33.404Z"
"cmhsbjlxa0174maftebuh1j04","LP-0176","Loading Point 176","cmhsbjlfg00pzmaftvo96adsx",,true,3,-3.564089197113486,115.7787774195027,"Seam-C1","{""sulfur"":0.3393589095211966,""calorie"":5275.187361128828,""moisture"":8.751578311978328,""ash_content"":7.830461782752328}","2025-11-09T23:02:33.406Z","2025-11-09T23:02:33.406Z"
"cmhsbjlxb0176maftuvchb8pg","LP-0177","Loading Point 177","cmhsbjlfm00q3maftg8xhq7wp",,true,7,-2.896596357345453,119.1452671207649,"Seam-C2","{""sulfur"":0.2395313194841625,""calorie"":5201.941646956134,""moisture"":12.10281674517758,""ash_content"":8.021675252394845}","2025-11-09T23:02:33.408Z","2025-11-09T23:02:33.408Z"
"cmhsbjlxd0178maftdcs80jdf","LP-0178","Loading Point 178","cmhsbjlfo00q5maftkime8tvj",,true,6,-4.292579838227174,119.8002593580082,"Seam-B2","{""sulfur"":0.5558870755316605,""calorie"":5365.004004324351,""moisture"":18.9489539146373,""ash_content"":11.71139806255568}","2025-11-09T23:02:33.409Z","2025-11-09T23:02:33.409Z"
"cmhsbjlxe017amaftna6w6p23","LP-0179","Loading Point 179","cmhsbjlfr00q7maftpbq22f39",,true,5,-4.950901764613831,116.7299981152781,"Seam-B1","{""sulfur"":0.6595373690178512,""calorie"":5962.93840150766,""moisture"":10.07485497395722,""ash_content"":5.277951744254677}","2025-11-09T23:02:33.410Z","2025-11-09T23:02:33.410Z"
"cmhsbjlxf017cmaft2486c720","LP-0180","Loading Point 180","cmhsbjlft00q9maftm5u5pf8x",,true,3,-4.598657305494342,116.0472137429878,"Seam-A1","{""sulfur"":0.2505345452378823,""calorie"":4734.57890693316,""moisture"":9.14072430937614,""ash_content"":4.847631665848725}","2025-11-09T23:02:33.412Z","2025-11-09T23:02:33.412Z"
"cmhsbjlxh017emaftuxqwnci2","LP-0181","Loading Point 181","cmhsbjlfx00qcmaftooymyxot",,true,3,-3.802436438629526,119.9871564422207,"Seam-D","{""sulfur"":0.4072324162082758,""calorie"":5408.422897341204,""moisture"":12.29321516333767,""ash_content"":11.49812945593049}","2025-11-09T23:02:33.413Z","2025-11-09T23:02:33.413Z"
"cmhsbjlxi017gmaft6rqat7tn","LP-0182","Loading Point 182","cmhsbjlfz00qdmaft567lvbm8",,true,8,-4.173615105623434,117.4154172157529,"Seam-B2","{""sulfur"":0.7612978453214911,""calorie"":5686.596774736779,""moisture"":9.216406083183518,""ash_content"":8.412177804954917}","2025-11-09T23:02:33.415Z","2025-11-09T23:02:33.415Z"
"cmhsbjlxk017imaftq56u50cs","LP-0183","Loading Point 183","cmhsbjlg900qlmaftgtlgp2uu",,true,7,-3.802244375959194,119.5670068519959,"Seam-A2","{""sulfur"":0.3740763319664177,""calorie"":5019.546492906505,""moisture"":19.49157070268388,""ash_content"":8.69599244104495}","2025-11-09T23:02:33.417Z","2025-11-09T23:02:33.417Z"
"cmhsbjlxm017kmaftyg7me8xx","LP-0184","Loading Point 184","cmhsbjlgg00qqmaftu4oeeqmo",,true,3,-4.735893107823636,117.4942433283356,"Seam-A2","{""sulfur"":0.332026983357632,""calorie"":5396.272196547235,""moisture"":11.15416600083723,""ash_content"":9.105495560090745}","2025-11-09T23:02:33.418Z","2025-11-09T23:02:33.418Z"
"cmhsbjlxo017mmaft50wojzed","LP-0185","Loading Point 185","cmhsbjlgi00qrmaftmox9xq91",,true,8,-3.84217819505216,116.7804966894209,"Seam-B1","{""sulfur"":0.260037435411356,""calorie"":5003.527878617726,""moisture"":11.64605505476781,""ash_content"":7.098868675669792}","2025-11-09T23:02:33.420Z","2025-11-09T23:02:33.420Z"
"cmhsbjlxp017omaft2264csew","LP-0186","Loading Point 186","cmhsbjlgm00qumaft6z61msqq",,true,3,-3.928950540119735,119.4259584869707,"Seam-A1","{""sulfur"":0.5418360139883145,""calorie"":4749.146927068749,""moisture"":19.09532751547929,""ash_content"":7.182028115094733}","2025-11-09T23:02:33.421Z","2025-11-09T23:02:33.421Z"
"cmhsbjlxq017qmaftor794cx4","LP-0187","Loading Point 187","cmhsbjlgn00qvmaft1qqher0x",,true,9,-4.412271965496458,116.0870969386499,"Seam-A2","{""sulfur"":0.3164284999670283,""calorie"":5167.476917695934,""moisture"":13.07067745648669,""ash_content"":5.291816200402232}","2025-11-09T23:02:33.423Z","2025-11-09T23:02:33.423Z"
"cmhsbjlxs017smaft5et5e7ag","LP-0188","Loading Point 188","cmhsbjlh000r4maftmudwno2f",,true,3,-2.77226121237502,115.1147513558822,"Seam-A2","{""sulfur"":0.2881049593153079,""calorie"":5640.499459297398,""moisture"":19.42887927442549,""ash_content"":7.854413008393058}","2025-11-09T23:02:33.424Z","2025-11-09T23:02:33.424Z"
"cmhsbjlxt017umaftt80c831h","LP-0189","Loading Point 189","cmhsbjlhh00rhmaft63qi27pf",,true,8,-5.391822515760996,115.3594371628551,"Seam-B2","{""sulfur"":0.5548538224026149,""calorie"":4899.576677505786,""moisture"":10.84694026342255,""ash_content"":10.71652135713863}","2025-11-09T23:02:33.426Z","2025-11-09T23:02:33.426Z"
"cmhsbjlxv017wmaftfv3bv25z","LP-0190","Loading Point 190","cmhsbjlhy00rtmaftk6oi347s",,true,9,-4.899725790678147,117.7572498359196,"Seam-C2","{""sulfur"":0.6094714200805991,""calorie"":5058.170485390983,""moisture"":9.385264580757115,""ash_content"":8.618405345255828}","2025-11-09T23:02:33.427Z","2025-11-09T23:02:33.427Z"
"cmhsbjlxw017ymaftm79d3ul0","LP-0191","Loading Point 191","cmhsbjli200rwmaftt2j5u1st",,true,8,-3.904711238288696,118.169948258531,"Seam-C1","{""sulfur"":0.4979040008145155,""calorie"":4589.77055660129,""moisture"":12.48205511914193,""ash_content"":9.968383932799687}","2025-11-09T23:02:33.429Z","2025-11-09T23:02:33.429Z"
"cmhsbjlxy0180maftyfwl9twp","LP-0192","Loading Point 192","cmhsbjli500rymaftnjlwf83w",,true,3,-4.477424614349769,117.9985464880528,"Seam-D","{""sulfur"":0.4899368846939856,""calorie"":5770.622901037113,""moisture"":17.47582871628782,""ash_content"":10.50166791688106}","2025-11-09T23:02:33.430Z","2025-11-09T23:02:33.430Z"
"cmhsbjlxz0182maftweauq1ea","LP-0193","Loading Point 193","cmhsbjlib00s2maftioyoq0rf",,true,4,-4.237216900493775,116.9549774644039,"Seam-C2","{""sulfur"":0.22810483047726,""calorie"":4969.33942090635,""moisture"":9.627675210182783,""ash_content"":6.799233244553328}","2025-11-09T23:02:33.431Z","2025-11-09T23:02:33.431Z"
"cmhsbjly10184mafthzcsc126","LP-0194","Loading Point 194","cmhsbjlih00s7maftwoxpp1ot",,true,8,-4.014070954367934,116.5238822217397,"Seam-B2","{""sulfur"":0.4669750809603386,""calorie"":5418.624430436881,""moisture"":13.60645593315014,""ash_content"":10.23573950880368}","2025-11-09T23:02:33.434Z","2025-11-09T23:02:33.434Z"
"cmhsbjly30186maft042uavpl","LP-0195","Loading Point 195","cmhsbjlij00s8maftn8gndi7r",,true,9,-4.369213940471696,116.9149741961559,"Seam-C2","{""sulfur"":0.4594739627741322,""calorie"":4729.828802333233,""moisture"":19.73106413116697,""ash_content"":9.231745925790497}","2025-11-09T23:02:33.435Z","2025-11-09T23:02:33.435Z"
"cmhsbjly50188maftz7cqj3ta","LP-0196","Loading Point 196","cmhsbjlil00samaftpif5y7n4",,true,8,-4.287647965316753,119.3590492440282,"Seam-D","{""sulfur"":0.224284023885207,""calorie"":4957.264946648593,""moisture"":14.96725263627154,""ash_content"":4.229262022675794}","2025-11-09T23:02:33.437Z","2025-11-09T23:02:33.437Z"
"cmhsbjly6018amaftx4epnhgp","LP-0197","Loading Point 197","cmhsbjlin00scmaftkjq4cj3k",,true,5,-3.705222250347636,116.8884360389605,"Seam-D","{""sulfur"":0.6506257654227695,""calorie"":5638.296165859417,""moisture"":16.86461305752922,""ash_content"":10.74030390699535}","2025-11-09T23:02:33.438Z","2025-11-09T23:02:33.438Z"
"cmhsbjly7018cmaftef5ethx8","LP-0198","Loading Point 198","cmhsbjlj100smmaftzk7md7oi",,true,7,-5.044210395657757,118.4068901389947,"Seam-B1","{""sulfur"":0.5671237381205281,""calorie"":4962.279146529567,""moisture"":13.70704962051967,""ash_content"":5.591266761114618}","2025-11-09T23:02:33.440Z","2025-11-09T23:02:33.440Z"
"cmhsbjly9018emaftnmvjh5wf","LP-0199","Loading Point 199","cmhsbjljh00symaftisjd6ru0",,true,3,-5.465900098339665,117.7487641652681,"Seam-A1","{""sulfur"":0.3029055408023184,""calorie"":4649.267143346477,""moisture"":16.883314744089,""ash_content"":8.452913008787052}","2025-11-09T23:02:33.441Z","2025-11-09T23:02:33.441Z"
"cmhsbjlya018gmaftmaun482f","LP-0200","Loading Point 200","cmhsbjljn00t2maftwq1j62lj",,true,6,-4.377253706781405,118.3690660315486,"Seam-C2","{""sulfur"":0.3796739581799944,""calorie"":5237.525845457891,""moisture"":12.22923014294773,""ash_content"":5.506149811898402}","2025-11-09T23:02:33.443Z","2025-11-09T23:02:33.443Z"
"cmhsbjlyc018imaftzkg04yi4","LP-0201","Loading Point 201","cmhsbjljr00t5maftnpmlzcha",,true,4,-2.768990447320924,115.4622489199842,"Seam-B1","{""sulfur"":0.6033778651833106,""calorie"":5551.682420448009,""moisture"":12.80286589287107,""ash_content"":6.526515653832019}","2025-11-09T23:02:33.444Z","2025-11-09T23:02:33.444Z"
"cmhsbjlyd018kmaftsa453gke","LP-0202","Loading Point 202","cmhsbjlju00t7maftgt3t0o6r",,true,3,-4.24116278256423,118.1254943315522,"Seam-D","{""sulfur"":0.5267348084563864,""calorie"":4515.14962647766,""moisture"":11.52595328749213,""ash_content"":5.979818120187145}","2025-11-09T23:02:33.445Z","2025-11-09T23:02:33.445Z"
"cmhsbjlye018mmaftz93m6vd2","LP-0203","Loading Point 203","cmhsbjlk100tdmaft88wgstx6",,true,8,-4.801920345117708,117.9971714005772,"Seam-C1","{""sulfur"":0.2208527403606676,""calorie"":4595.887807569672,""moisture"":8.211508834114387,""ash_content"":7.261524956190158}","2025-11-09T23:02:33.447Z","2025-11-09T23:02:33.447Z"
"cmhsbjlyg018omaftpahcw120","LP-0204","Loading Point 204","cmhsbjlk500tgmaftb1vaqcbk",,true,3,-4.895600463294859,118.4876358230146,"Seam-D","{""sulfur"":0.7829488672071516,""calorie"":4797.292231979568,""moisture"":17.3384691573607,""ash_content"":5.267718213879903}","2025-11-09T23:02:33.449Z","2025-11-09T23:02:33.449Z"
"cmhsbjlyi018qmaftp9djibnq","LP-0205","Loading Point 205","cmhsbjlk800timaft1jikmdvt",,true,5,-3.762702282201411,116.6782241375817,"Seam-C2","{""sulfur"":0.4669109578072209,""calorie"":5549.133595880749,""moisture"":14.35971585839136,""ash_content"":7.316012486337437}","2025-11-09T23:02:33.451Z","2025-11-09T23:02:33.451Z"
"cmhsbjlyk018smaftunt7kpqm","LP-0206","Loading Point 206","cmhsbjlk900tjmaft3rna530t",,true,4,-4.289240599420695,116.2460831507692,"Seam-A2","{""sulfur"":0.5964557735957537,""calorie"":5224.399556891816,""moisture"":16.18530316182714,""ash_content"":9.200816708698733}","2025-11-09T23:02:33.452Z","2025-11-09T23:02:33.452Z"
"cmhsbjlyl018umaftakdm5ik5","LP-0207","Loading Point 207","cmhsbjlkd00tmmafty4vbqr0i",,true,3,-3.597224339539908,119.7272254851514,"Seam-D","{""sulfur"":0.5747914420102573,""calorie"":4617.392375230506,""moisture"":12.09913406486961,""ash_content"":9.437570922464399}","2025-11-09T23:02:33.454Z","2025-11-09T23:02:33.454Z"
"cmhsbjlyn018wmaftijeghb7k","LP-0208","Loading Point 208","cmhsbjll800u8maftkvc2nch4",,true,7,-4.783049468496612,118.5292521516646,"Seam-B2","{""sulfur"":0.5334082061331951,""calorie"":5956.906864002092,""moisture"":16.50824432682283,""ash_content"":11.17687549367787}","2025-11-09T23:02:33.455Z","2025-11-09T23:02:33.455Z"
"cmhsbjlyo018ymaft04ap41en","LP-0209","Loading Point 209","cmhsbjllc00ubmaftfdlfp0hg",,true,6,-3.009577676027873,117.3060767735017,"Seam-A1","{""sulfur"":0.7794731343205359,""calorie"":5248.72924534701,""moisture"":11.64861489152302,""ash_content"":4.717539199144463}","2025-11-09T23:02:33.457Z","2025-11-09T23:02:33.457Z"
"cmhsbjlyq0190mafto537s5tb","LP-0210","Loading Point 210","cmhsbjllg00uemaftaohxd6cp",,true,8,-3.868224579719036,119.7361036913548,"Seam-B1","{""sulfur"":0.3144978942797382,""calorie"":5323.431346845395,""moisture"":11.06538776177461,""ash_content"":5.327530638776699}","2025-11-09T23:02:33.458Z","2025-11-09T23:02:33.458Z"
"cmhsbjlyr0192maft26v4mgew","LP-0211","Loading Point 211","cmhsbjllh00ufmaftrp45436m",,true,4,-3.324668688031468,118.2440254662861,"Seam-C2","{""sulfur"":0.7304902698369566,""calorie"":5952.033181114345,""moisture"":13.36391026857534,""ash_content"":8.896253385567976}","2025-11-09T23:02:33.459Z","2025-11-09T23:02:33.459Z"
"cmhsbjlys0194maft16e8qevi","LP-0212","Loading Point 212","cmhsbjllj00ugmaft9arylr8i",,true,6,-4.725884704302676,115.5952218260665,"Seam-B1","{""sulfur"":0.6797006305136133,""calorie"":4792.158564293307,""moisture"":11.20108930483137,""ash_content"":4.631496866244635}","2025-11-09T23:02:33.461Z","2025-11-09T23:02:33.461Z"
"cmhsbjlyu0196maftm81evwpz","LP-0213","Loading Point 213","cmhsbjlls00ummaftwr4s6645",,true,6,-4.263453059892441,119.2128206739345,"Seam-B2","{""sulfur"":0.4309037570221518,""calorie"":5136.789832107641,""moisture"":18.9568438775069,""ash_content"":8.479578392033348}","2025-11-09T23:02:33.462Z","2025-11-09T23:02:33.462Z"
"cmhsbjlyv0198maft65lgmgmo","LP-0214","Loading Point 214","cmhsbjllu00uomaft4lb4ge27",,true,9,-4.081427273695388,115.0416616377563,"Seam-A2","{""sulfur"":0.2265910195702992,""calorie"":5671.926469011249,""moisture"":8.479438268156748,""ash_content"":9.170558235107588}","2025-11-09T23:02:33.464Z","2025-11-09T23:02:33.464Z"
"cmhsbjlyx019amaftgc1pnd7b","LP-0215","Loading Point 215","cmhsbjlmd00v2mafts4a2lker",,true,6,-2.769128566743337,116.1700451529315,"Seam-A1","{""sulfur"":0.4725309644152659,""calorie"":5756.944805778139,""moisture"":11.83995992394463,""ash_content"":9.463494634267974}","2025-11-09T23:02:33.466Z","2025-11-09T23:02:33.466Z"
"cmhsbjlyz019cmafta8121q88","LP-0216","Loading Point 216","cmhsbjlmf00v3maft1myqjm8w",,true,6,-4.383342947560373,119.6499364835029,"Seam-A2","{""sulfur"":0.6890659045135992,""calorie"":4764.06656285882,""moisture"":19.22035146925342,""ash_content"":4.600311362729805}","2025-11-09T23:02:33.468Z","2025-11-09T23:02:33.468Z"
"cmhsbjlz1019emaftoa47g031","LP-0217","Loading Point 217","cmhsbjlmy00vhmaftfsnq55kk",,true,7,-2.995988874672556,117.1113821036797,"Seam-D","{""sulfur"":0.7086953456468863,""calorie"":4794.675132902607,""moisture"":8.302234691178931,""ash_content"":8.116475399140269}","2025-11-09T23:02:33.469Z","2025-11-09T23:02:33.469Z"
"cmhsbjlz2019gmaftcjzy987o","LP-0218","Loading Point 218","cmhsbjln600vnmaftmwr70krk",,true,9,-4.796642947349928,117.0141246119776,"Seam-C2","{""sulfur"":0.2012202422984292,""calorie"":5095.562799226073,""moisture"":14.49493243289774,""ash_content"":6.591290146970255}","2025-11-09T23:02:33.471Z","2025-11-09T23:02:33.471Z"
