"id","code","name","brand","model","yearManufacture","capacity","fuelCapacity","status","lastMaintenance","nextMaintenance","totalHours","totalDistance","currentOperatorId","currentLocation","isActive","purchaseDate","retirementDate","remarks","createdAt","updatedAt"
"cmhsbjoth04k2maftpavudeza","HD-0073","UD Trucks Quester CGE420-073","UD Trucks","Quester CGE420",2019,25,325,"HAULING","2025-11-06T23:02:37.025Z","2025-12-06T23:02:37.025Z",22450,344922,"cmhsbjo6q03temaftjwbtq0sp","En-route",true,"2019-08-23T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.157Z","2025-11-09T23:02:37.157Z"
"cmhsbjoti04k4maftemq3cgdz","HD-0074","Hino FM285JM-074","Hino","FM285JM",2018,25,262,"DUMPING","2025-10-12T23:02:37.025Z","2025-11-11T23:02:37.025Z",26455,404667,"cmhsbjo6r03tgmaftrz9ljtjp","ROM-02",true,"2018-02-22T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.159Z","2025-11-09T23:02:37.159Z"
"cmhsbjotk04k6maft3pxsg0m8","HD-0075","Hino Ranger FM285JD-075","Hino","Ranger FM285JD",2017,29,439,"DUMPING","2025-10-02T23:02:37.025Z","2025-11-01T23:02:37.025Z",28616,438235,"cmhsbjo6t03timafti4fl1gji","En-route",false,"2017-05-11T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.160Z","2025-11-09T23:02:37.160Z"
"cmhsbjotm04k8maftfua8ct88","HD-0076","Scania G440-076","Scania","G440",2018,34,422,"IN_QUEUE","2025-10-27T23:02:37.025Z","2025-11-26T23:02:37.025Z",26127,399301,,"ROM-01",true,"2018-01-04T17:00:00.000Z",,,"2025-11-09T23:02:37.162Z","2025-11-09T23:02:37.162Z"
"cmhsbjotn04kamaftb9xse7qp","HD-0077","UD Trucks Quester CGE420-077","UD Trucks","Quester CGE420",2017,38,303,"HAULING","2025-10-18T23:02:37.026Z","2025-11-17T23:02:37.026Z",28973,443613,"cmhsbjo6w03tmmaftqz8jzd6a","ROM-02",true,"2017-09-03T17:00:00.000Z",,,"2025-11-09T23:02:37.164Z","2025-11-09T23:02:37.164Z"
"cmhsbjotp04kcmaftsdkqz6v7","HD-0078","UD Trucks Quester CWE280-078","UD Trucks","Quester CWE280",2023,32,275,"LOADING","2025-10-23T23:02:37.026Z","2025-11-22T23:02:37.026Z",8161,124655,"cmhsbjo6x03tomaft9ag0h7oz","PIT-01",true,"2023-06-26T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.166Z","2025-11-09T23:02:37.166Z"
"cmhsbjotr04kemaft6cj0ak08","HD-0079","Hino Ranger FM285JD-079","Hino","Ranger FM285JD",2023,38,447,"DUMPING","2025-10-20T23:02:37.026Z","2025-11-19T23:02:37.026Z",7454,116192,,"PIT-02",true,"2023-08-27T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.168Z","2025-11-09T23:02:37.168Z"
"cmhsbjott04kgmaft8po99reo","HD-0080","Volvo FM440-080","Volvo","FM440",2015,24,405,"IDLE","2025-10-26T23:02:37.026Z","2025-11-25T23:02:37.026Z",35955,548693,"cmhsbjo7103tsmaftc712askr","Stockpile-01",true,"2015-05-15T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.169Z","2025-11-09T23:02:37.169Z"
"cmhsbjotv04kimaftv6u3eu9t","HD-0081","Hino FM285JM-081","Hino","FM285JM",2015,31,394,"HAULING","2025-11-08T23:02:37.026Z","2025-12-08T23:02:37.026Z",35078,534216,"cmhsbjo7303tumaft2rijngni","En-route",true,"2015-05-08T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.171Z","2025-11-09T23:02:37.171Z"
"cmhsbjotw04kkmaft5i0fjglt","HD-0082","Volvo FMX500-082","Volvo","FMX500",2018,36,286,"HAULING","2025-10-19T23:02:37.026Z","2025-11-18T23:02:37.026Z",25777,394846,"cmhsbjo7403twmaftxwoketow","Crusher",true,"2018-08-02T17:00:00.000Z",,,"2025-11-09T23:02:37.173Z","2025-11-09T23:02:37.173Z"
"cmhsbjoty04kmmaft7cvpji03","HD-0083","UD Trucks Quester CGE420-083","UD Trucks","Quester CGE420",2023,26,375,"DUMPING","2025-10-03T23:02:37.026Z","2025-11-02T23:02:37.026Z",8110,131494,"cmhsbjo7603tymaftg599vjp2","PIT-03",true,"2023-01-25T17:00:00.000Z",,,"2025-11-09T23:02:37.174Z","2025-11-09T23:02:37.174Z"
"cmhsbjou004komaftznpuumyf","HD-0084","Mitsubishi Fuso FM517HS-084","Mitsubishi Fuso","FM517HS",2024,25,320,"DUMPING","2025-10-10T23:02:37.026Z","2025-11-09T23:02:37.026Z",3872,60955,"cmhsbjo7703u0maftzvaup7zv","Workshop",true,"2024-02-14T17:00:00.000Z",,,"2025-11-09T23:02:37.176Z","2025-11-09T23:02:37.176Z"
"cmhsbjou104kqmaftsaci32o6","HD-0085","Mercedes-Benz Actros 4144-085","Mercedes-Benz","Actros 4144",2023,30,325,"HAULING","2025-10-25T23:02:37.026Z","2025-11-24T23:02:37.026Z",7781,126375,"cmhsbjo7903u2mafta6tc0f3w","ROM-01",true,"2023-11-18T17:00:00.000Z",,,"2025-11-09T23:02:37.178Z","2025-11-09T23:02:37.178Z"
"cmhsbjou304ksmaftmahy3mb2","HD-0086","Mercedes-Benz Arocs 4143-086","Mercedes-Benz","Arocs 4143",2021,25,429,"HAULING","2025-10-12T23:02:37.026Z","2025-11-11T23:02:37.026Z",15057,228971,"cmhsbjo7a03u4maft7it77rbg","Workshop",true,"2021-11-06T17:00:00.000Z",,,"2025-11-09T23:02:37.179Z","2025-11-09T23:02:37.179Z"
"cmhsbjou404kumaftjuosite4","HD-0087","Volvo FMX500-087","Volvo","FMX500",2020,25,328,"STANDBY","2025-11-04T23:02:37.026Z","2025-12-04T23:02:37.026Z",18681,280894,,"ROM-01",true,"2020-04-04T17:00:00.000Z",,,"2025-11-09T23:02:37.181Z","2025-11-09T23:02:37.181Z"
"cmhsbjou604kwmaft0pikkpsd","HD-0088","Mercedes-Benz Axor 3340-088","Mercedes-Benz","Axor 3340",2016,33,427,"REFUELING","2025-10-06T23:02:37.026Z","2025-11-05T23:02:37.026Z",33143,500420,"cmhsbjo7e03u8maftwdwb59yb","En-route",true,"2016-09-10T17:00:00.000Z",,,"2025-11-09T23:02:37.183Z","2025-11-09T23:02:37.183Z"
"cmhsbjou904kymaftfc00kpk0","HD-0089","Volvo FMX500-089","Volvo","FMX500",2024,23,394,"DUMPING","2025-10-14T23:02:37.026Z","2025-11-13T23:02:37.026Z",5245,78951,"cmhsbjo7g03uamaftzcz8ezqy","PIT-03",true,"2024-11-27T17:00:00.000Z",,,"2025-11-09T23:02:37.185Z","2025-11-09T23:02:37.185Z"
"cmhsbjoua04l0maftep2ka2or","HD-0090","Volvo FH540-090","Volvo","FH540",2022,35,251,"HAULING","2025-10-29T23:02:37.026Z","2025-11-28T23:02:37.026Z",11185,172370,"cmhsbjo7i03ucmaft1lglgfan","PIT-02",true,"2022-04-13T17:00:00.000Z",,,"2025-11-09T23:02:37.187Z","2025-11-09T23:02:37.187Z"
"cmhsbjouc04l2maftt3kn5y62","HD-0091","Scania R500-091","Scania","R500",2023,29,423,"IDLE","2025-10-12T23:02:37.026Z","2025-11-11T23:02:37.026Z",8104,121586,"cmhsbjo7k03uemafttbiafmla","PIT-02",false,"2023-05-09T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.188Z","2025-11-09T23:02:37.188Z"
"cmhsbjoud04l4maftd5t1ep1j","HD-0092","Scania P410-092","Scania","P410",2018,32,364,"IN_QUEUE","2025-11-01T23:02:37.026Z","2025-12-01T23:02:37.026Z",26264,403338,"cmhsbjo7m03ugmaftv5cy0mvz","ROM-02",true,"2018-01-06T17:00:00.000Z",,,"2025-11-09T23:02:37.190Z","2025-11-09T23:02:37.190Z"
"cmhsbjouf04l6maftfo84y3za","HD-0093","Mitsubishi Fuso FM517HS-093","Mitsubishi Fuso","FM517HS",2016,37,285,"IDLE","2025-10-11T23:02:37.026Z","2025-11-10T23:02:37.026Z",32199,490975,"cmhsbjo7o03uimaftsx1g98uk","PIT-01",false,"2016-01-20T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.191Z","2025-11-09T23:02:37.191Z"
"cmhsbjouh04l8maftpxne6xwr","HD-0094","Mitsubishi Fuso FV517RL-094","Mitsubishi Fuso","FV517RL",2024,28,349,"REFUELING","2025-10-30T23:02:37.026Z","2025-11-29T23:02:37.026Z",4197,72125,,"Crusher",true,"2024-04-23T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.193Z","2025-11-09T23:02:37.193Z"
"cmhsbjoui04lamaft4y70hg5j","HD-0095","Volvo FMX500-095","Volvo","FMX500",2020,32,334,"MAINTENANCE","2025-11-08T23:02:37.026Z","2025-12-08T23:02:37.026Z",18061,277298,,"PIT-03",true,"2020-12-19T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.195Z","2025-11-09T23:02:37.195Z"
"cmhsbjouk04lcmaftylg237k3","HD-0096","Scania P410-096","Scania","P410",2016,32,366,"HAULING","2025-10-13T23:02:37.026Z","2025-11-12T23:02:37.026Z",32951,494293,"cmhsbjo7t03uomaftvwy4ol8a","PIT-01",true,"2016-06-04T17:00:00.000Z",,,"2025-11-09T23:02:37.196Z","2025-11-09T23:02:37.196Z"
"cmhsbjoum04lemaft6skxyq64","HD-0097","UD Trucks Quon GWE370-097","UD Trucks","Quon GWE370",2016,23,401,"MAINTENANCE","2025-11-01T23:02:37.026Z","2025-12-01T23:02:37.026Z",32529,491554,,"Pool",true,"2016-04-30T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.198Z","2025-11-09T23:02:37.198Z"
"cmhsbjouo04lgmaftpunj0azg","HD-0098","Mitsubishi Fuso FJ2528R-098","Mitsubishi Fuso","FJ2528R",2022,37,415,"LOADING","2025-10-28T23:02:37.026Z","2025-11-27T23:02:37.026Z",11990,188553,,"ROM-01",true,"2022-03-07T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.200Z","2025-11-09T23:02:37.200Z"
"cmhsbjouq04limaftujkvwy07","HD-0099","Hino FM285JM-099","Hino","FM285JM",2017,36,379,"HAULING","2025-10-23T23:02:37.026Z","2025-11-22T23:02:37.026Z",28282,428013,"cmhsbjo7y03uumaftj0yjmog3","En-route",true,"2017-09-07T17:00:00.000Z",,"Fleet A","2025-11-09T23:02:37.202Z","2025-11-09T23:02:37.202Z"
"cmhsbjour04lkmaft88663oih","HD-0100","Volvo FMX500-100","Volvo","FMX500",2021,36,420,"IN_QUEUE","2025-10-12T23:02:37.026Z","2025-11-11T23:02:37.026Z",14489,219054,"cmhsbjo8003uwmaftt8c8gvew","Crusher",true,"2021-09-01T17:00:00.000Z",,,"2025-11-09T23:02:37.204Z","2025-11-09T23:02:37.204Z"
"cmhsbjout04lmmaftfadc7lv4","HD-0101","UD Trucks Quon GWE370-101","UD Trucks","Quon GWE370",2016,28,440,"IN_QUEUE","2025-10-30T23:02:37.026Z","2025-11-29T23:02:37.026Z",31596,477921,"cmhsbjo8203uymafttsye01oc","En-route",true,"2016-12-13T17:00:00.000Z",,,"2025-11-09T23:02:37.205Z","2025-11-09T23:02:37.205Z"
"cmhsbjouv04lomaft379wzu6g","HD-0102","Mitsubishi Fuso FV517RL-102","Mitsubishi Fuso","FV517RL",2017,37,355,"REFUELING","2025-10-12T23:02:37.026Z","2025-11-11T23:02:37.026Z",29676,454583,"cmhsbjo8303v0mafty6ac0d9m","PIT-02",true,"2017-08-12T17:00:00.000Z",,,"2025-11-09T23:02:37.207Z","2025-11-09T23:02:37.207Z"
"cmhsbjouw04lqmafticuejbw2","HD-0103","UD Trucks Quester CWE280-103","UD Trucks","Quester CWE280",2021,31,265,"HAULING","2025-10-04T23:02:37.026Z","2025-11-03T23:02:37.026Z",14657,223299,,"ROM-01",true,"2021-07-04T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.209Z","2025-11-09T23:02:37.209Z"
"cmhsbjouy04lsmaftanu7gvdt","HD-0104","Scania P410-104","Scania","P410",2017,24,302,"IDLE","2025-10-08T23:02:37.026Z","2025-11-07T23:02:37.026Z",28860,435259,"cmhsbjo8703v4maftunvd06g3","Workshop",true,"2016-12-31T17:00:00.000Z",,,"2025-11-09T23:02:37.210Z","2025-11-09T23:02:37.210Z"
"cmhsbjov004lumaft6wand4x1","HD-0105","Mitsubishi Fuso FV517RL-105","Mitsubishi Fuso","FV517RL",2017,31,264,"IDLE","2025-10-06T23:02:37.026Z","2025-11-05T23:02:37.026Z",29247,444003,"cmhsbjo8803v6maft42234cky","PIT-01",true,"2017-11-05T17:00:00.000Z",,,"2025-11-09T23:02:37.212Z","2025-11-09T23:02:37.212Z"
"cmhsbjov104lwmaftb5izk2q0","HD-0106","Hino FM285JM-106","Hino","FM285JM",2024,21,409,"DUMPING","2025-10-26T23:02:37.026Z","2025-11-25T23:02:37.026Z",4952,83854,"cmhsbjo8a03v8maftr6u3qyza","PIT-01",true,"2024-12-11T17:00:00.000Z",,,"2025-11-09T23:02:37.214Z","2025-11-09T23:02:37.214Z"
"cmhsbjov404lymaft9vjdh0qw","HD-0107","Mitsubishi Fuso FM517HS-107","Mitsubishi Fuso","FM517HS",2016,37,411,"IDLE","2025-10-13T23:02:37.026Z","2025-11-12T23:02:37.026Z",33323,503366,"cmhsbjo8b03vamafta3hka9id","Pool",true,"2016-08-11T17:00:00.000Z",,,"2025-11-09T23:02:37.216Z","2025-11-09T23:02:37.216Z"
"cmhsbjov604m0maftfs7p4f3l","HD-0108","Mitsubishi Fuso FM517HS-108","Mitsubishi Fuso","FM517HS",2022,37,302,"LOADING","2025-10-09T23:02:37.026Z","2025-11-08T23:02:37.026Z",12108,182931,"cmhsbjo8d03vcmaftutv0w54l","PIT-03",true,"2022-08-07T17:00:00.000Z",,,"2025-11-09T23:02:37.218Z","2025-11-09T23:02:37.218Z"
"cmhsbjov804m2maft2ipwc2ey","HD-0109","Scania G440-109","Scania","G440",2019,37,420,"IDLE","2025-10-06T23:02:37.026Z","2025-11-05T23:02:37.026Z",22802,351572,"cmhsbjo8f03vemaftoxzds4uc","PIT-03",true,"2019-04-14T17:00:00.000Z",,,"2025-11-09T23:02:37.220Z","2025-11-09T23:02:37.220Z"
"cmhsbjov904m4maft7e28cegn","HD-0110","Volvo FH540-110","Volvo","FH540",2023,25,443,"DUMPING","2025-10-11T23:02:37.026Z","2025-11-10T23:02:37.026Z",8023,120747,"cmhsbjo8h03vgmaftzxhwcjmz","En-route",true,"2023-11-14T17:00:00.000Z",,,"2025-11-09T23:02:37.221Z","2025-11-09T23:02:37.221Z"
"cmhsbjovb04m6maftdc6lh6tj","HD-0111","Mitsubishi Fuso FV517RL-111","Mitsubishi Fuso","FV517RL",2018,38,325,"MAINTENANCE","2025-10-29T23:02:37.026Z","2025-11-28T23:02:37.026Z",25624,391995,,"PIT-01",true,"2018-11-24T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.223Z","2025-11-09T23:02:37.223Z"
"cmhsbjovd04m8maftggkop5wf","HD-0112","Scania G440-112","Scania","G440",2024,37,419,"DUMPING","2025-11-06T23:02:37.026Z","2025-12-06T23:02:37.026Z",4180,62822,"cmhsbjo8k03vkmaftmaucx930","PIT-01",true,"2024-11-17T17:00:00.000Z",,,"2025-11-09T23:02:37.225Z","2025-11-09T23:02:37.225Z"
"cmhsbjove04mamaft1dk4hhj5","HD-0113","UD Trucks Quon GWE370-113","UD Trucks","Quon GWE370",2023,36,425,"LOADING","2025-11-03T23:02:37.026Z","2025-12-03T23:02:37.026Z",7061,107879,"cmhsbjo8l03vmmaft0fdmr1ba","PIT-01",true,"2023-05-06T17:00:00.000Z",,,"2025-11-09T23:02:37.227Z","2025-11-09T23:02:37.227Z"
"cmhsbjovg04mcmaftmo0h8ice","HD-0114","Scania P410-114","Scania","P410",2024,20,425,"IDLE","2025-10-03T23:02:37.026Z","2025-11-02T23:02:37.026Z",4324,68621,"cmhsbjo8n03vomaftrutjszks","Crusher",true,"2024-02-15T17:00:00.000Z",,,"2025-11-09T23:02:37.228Z","2025-11-09T23:02:37.228Z"
"cmhsbjovh04memaftme7tyawr","HD-0115","Volvo FH540-115","Volvo","FH540",2022,35,332,"REFUELING","2025-10-05T23:02:37.026Z","2025-11-04T23:02:37.026Z",11125,168229,"cmhsbjo8o03vqmaftm6juow60","ROM-01",true,"2022-05-12T17:00:00.000Z",,,"2025-11-09T23:02:37.230Z","2025-11-09T23:02:37.230Z"
"cmhsbjovk04mgmaftwgeehx6n","HD-0116","UD Trucks Quester CGE420-116","UD Trucks","Quester CGE420",2018,24,375,"IN_QUEUE","2025-09-29T23:02:37.026Z","2025-10-29T23:02:37.026Z",25516,392382,"cmhsbjo8q03vsmaftyynetdch","PIT-01",true,"2018-11-13T17:00:00.000Z",,,"2025-11-09T23:02:37.232Z","2025-11-09T23:02:37.232Z"
"cmhsbjovm04mimafti603otyk","HD-0117","Mitsubishi Fuso FJ2528R-117","Mitsubishi Fuso","FJ2528R",2022,32,408,"DUMPING","2025-10-11T23:02:37.026Z","2025-11-10T23:02:37.026Z",12180,189274,"cmhsbjo8r03vumaftlb5uyeza","Stockpile-01",true,"2022-04-18T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.234Z","2025-11-09T23:02:37.234Z"
"cmhsbjovn04mkmaftedrwbr1n","HD-0118","Volvo FH540-118","Volvo","FH540",2020,38,336,"DUMPING","2025-10-07T23:02:37.026Z","2025-11-06T23:02:37.026Z",18853,286662,,"ROM-02",true,"2020-06-30T17:00:00.000Z",,,"2025-11-09T23:02:37.236Z","2025-11-09T23:02:37.236Z"
"cmhsbjovp04mmmaftqygghyc7","HD-0119","Scania R500-119","Scania","R500",2020,37,441,"IN_QUEUE","2025-11-07T23:02:37.026Z","2025-12-07T23:02:37.026Z",18398,285841,"cmhsbjo8v03vymaft5zgekcvz","Stockpile-01",true,"2020-05-25T17:00:00.000Z",,,"2025-11-09T23:02:37.237Z","2025-11-09T23:02:37.237Z"
"cmhsbjovr04momaftilsjvlo3","HD-0120","Hino Profia FM320-120","Hino","Profia FM320",2023,39,280,"LOADING","2025-10-15T23:02:37.026Z","2025-11-14T23:02:37.026Z",7136,109373,"cmhsbjo8x03w0maftczpwxegg","Pool",true,"2023-06-03T17:00:00.000Z",,,"2025-11-09T23:02:37.239Z","2025-11-09T23:02:37.239Z"
"cmhsbjovs04mqmaftgfx2elyy","HD-0121","Hino FM285JM-121","Hino","FM285JM",2022,39,421,"STANDBY","2025-10-25T23:02:37.026Z","2025-11-24T23:02:37.026Z",10564,158737,,"En-route",true,"2022-01-17T17:00:00.000Z",,,"2025-11-09T23:02:37.241Z","2025-11-09T23:02:37.241Z"
"cmhsbjovu04msmaftq9zseg3a","HD-0122","Mercedes-Benz Arocs 4143-122","Mercedes-Benz","Arocs 4143",2022,39,442,"REFUELING","2025-10-04T23:02:37.026Z","2025-11-03T23:02:37.026Z",12418,190260,"cmhsbjo9003w4maftg0pbat5x","En-route",true,"2022-02-28T17:00:00.000Z",,,"2025-11-09T23:02:37.242Z","2025-11-09T23:02:37.242Z"
"cmhsbjovw04mumaftyil9nyou","HD-0123","Volvo FM440-123","Volvo","FM440",2020,23,419,"LOADING","2025-10-07T23:02:37.026Z","2025-11-06T23:02:37.026Z",17971,271789,"cmhsbjo9203w6maftyx0xas2f","En-route",true,"2020-02-14T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.244Z","2025-11-09T23:02:37.244Z"
"cmhsbjovx04mwmaft4bv0whl9","HD-0124","Mercedes-Benz Actros 4144-124","Mercedes-Benz","Actros 4144",2018,30,370,"IDLE","2025-10-20T23:02:37.026Z","2025-11-19T23:02:37.026Z",24637,371056,"cmhsbjo9303w8maft336byle3","Crusher",true,"2018-05-22T17:00:00.000Z",,,"2025-11-09T23:02:37.246Z","2025-11-09T23:02:37.246Z"
"cmhsbjovz04mymaftzp7uz049","HD-0125","Mercedes-Benz Axor 3340-125","Mercedes-Benz","Axor 3340",2024,29,327,"HAULING","2025-11-04T23:02:37.026Z","2025-12-04T23:02:37.026Z",4285,70669,"cmhsbjo9503wamafts28ods3i","En-route",true,"2024-09-09T17:00:00.000Z",,,"2025-11-09T23:02:37.247Z","2025-11-09T23:02:37.247Z"
"cmhsbjow104n0maftq6213y2e","HD-0126","Volvo FM440-126","Volvo","FM440",2020,30,290,"IN_QUEUE","2025-10-19T23:02:37.026Z","2025-11-18T23:02:37.026Z",17964,278633,"cmhsbjo9603wcmaftfvk9itzc","PIT-01",true,"2020-11-04T17:00:00.000Z",,,"2025-11-09T23:02:37.249Z","2025-11-09T23:02:37.249Z"
"cmhsbjow304n2maftcuxinvve","HD-0127","Mitsubishi Fuso FJ2528R-127","Mitsubishi Fuso","FJ2528R",2016,33,297,"DUMPING","2025-10-12T23:02:37.026Z","2025-11-11T23:02:37.026Z",32720,500681,"cmhsbjo9803wemaft66r91077","Crusher",true,"2016-12-24T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.251Z","2025-11-09T23:02:37.251Z"
"cmhsbjow504n4maftlcldi06i","HD-0128","Hino FM285JM-128","Hino","FM285JM",2016,20,340,"REFUELING","2025-11-02T23:02:37.026Z","2025-12-02T23:02:37.026Z",32338,493511,"cmhsbjo9a03wgmafti4qiqmc4","PIT-03",true,"2016-11-07T17:00:00.000Z",,,"2025-11-09T23:02:37.253Z","2025-11-09T23:02:37.253Z"
"cmhsbjow604n6maftmdnge4tc","HD-0129","Volvo FM440-129","Volvo","FM440",2016,36,366,"STANDBY","2025-10-11T23:02:37.026Z","2025-11-10T23:02:37.026Z",33341,505369,,"ROM-01",true,"2016-12-16T17:00:00.000Z",,,"2025-11-09T23:02:37.255Z","2025-11-09T23:02:37.255Z"
"cmhsbjow804n8maftrert71x1","HD-0130","Hino FM260JD-130","Hino","FM260JD",2023,22,406,"LOADING","2025-10-01T23:02:37.026Z","2025-10-31T23:02:37.026Z",7685,123671,"cmhsbjo9e03wkmaft1ro57v3j","Pool",true,"2023-01-01T17:00:00.000Z",,,"2025-11-09T23:02:37.256Z","2025-11-09T23:02:37.256Z"
"cmhsbjow904namafttnziy05g","HD-0131","UD Trucks Quester CGE420-131","UD Trucks","Quester CGE420",2023,30,384,"LOADING","2025-10-30T23:02:37.026Z","2025-11-29T23:02:37.026Z",7053,109779,"cmhsbjo9f03wmmaftdbspi0q9","Workshop",true,"2023-06-24T17:00:00.000Z",,,"2025-11-09T23:02:37.258Z","2025-11-09T23:02:37.258Z"
"cmhsbjowb04ncmaftlnonqhcu","HD-0132","Volvo FM440-132","Volvo","FM440",2023,25,352,"LOADING","2025-10-20T23:02:37.026Z","2025-11-19T23:02:37.026Z",7041,107687,"cmhsbjo9h03womaft19flnizw","PIT-02",true,"2023-12-23T17:00:00.000Z",,,"2025-11-09T23:02:37.259Z","2025-11-09T23:02:37.259Z"
"cmhsbjowd04nemaft0h30ckad","HD-0133","Mitsubishi Fuso FM517HS-133","Mitsubishi Fuso","FM517HS",2019,20,261,"IDLE","2025-10-17T23:02:37.026Z","2025-11-16T23:02:37.026Z",22454,341926,"cmhsbjo9i03wqmaftan0qazwk","PIT-02",true,"2019-09-21T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.261Z","2025-11-09T23:02:37.261Z"
"cmhsbjowe04ngmaftkoat1mbh","HD-0134","Hino Ranger FM285JD-134","Hino","Ranger FM285JD",2023,36,274,"IN_QUEUE","2025-10-19T23:02:37.026Z","2025-11-18T23:02:37.026Z",8324,131881,"cmhsbjo9k03wsmaftki6stlh8","ROM-01",true,"2023-08-08T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.263Z","2025-11-09T23:02:37.263Z"
"cmhsbjowg04nimaftudvo5eol","HD-0135","Volvo FH540-135","Volvo","FH540",2024,29,371,"IN_QUEUE","2025-10-10T23:02:37.026Z","2025-11-09T23:02:37.026Z",5308,87653,"cmhsbjo9l03wumaftaxvzohg5","ROM-01",true,"2024-08-13T17:00:00.000Z",,,"2025-11-09T23:02:37.264Z","2025-11-09T23:02:37.264Z"
"cmhsbjowi04nkmaftefilvsdm","HD-0136","Hino FM285JM-136","Hino","FM285JM",2019,29,363,"HAULING","2025-10-22T23:02:37.026Z","2025-11-21T23:02:37.026Z",22459,339205,"cmhsbjo9n03wwmaftu8xp2nk6","ROM-01",true,"2019-07-01T17:00:00.000Z",,,"2025-11-09T23:02:37.267Z","2025-11-09T23:02:37.267Z"
"cmhsbjowk04nmmaftlx9a22k2","HD-0137","Hino Profia FM320-137","Hino","Profia FM320",2021,37,267,"STANDBY","2025-10-15T23:02:37.026Z","2025-11-14T23:02:37.026Z",15035,232386,,"Stockpile-01",true,"2021-01-02T17:00:00.000Z",,,"2025-11-09T23:02:37.268Z","2025-11-09T23:02:37.268Z"
"cmhsbjowm04nomaftbiln99nu","HD-0138","UD Trucks Quon GWE370-138","UD Trucks","Quon GWE370",2020,31,338,"LOADING","2025-10-11T23:02:37.026Z","2025-11-10T23:02:37.026Z",17811,267865,"cmhsbjo9q03x0maft0h8y9r52","Crusher",true,"2020-12-26T17:00:00.000Z",,,"2025-11-09T23:02:37.270Z","2025-11-09T23:02:37.270Z"
"cmhsbjown04nqmaft257zhn8f","HD-0139","UD Trucks Quester CWE280-139","UD Trucks","Quester CWE280",2018,21,413,"IN_QUEUE","2025-10-29T23:02:37.026Z","2025-11-28T23:02:37.026Z",26485,397872,"cmhsbjo9s03x2maftn08h548g","ROM-02",true,"2018-06-10T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.272Z","2025-11-09T23:02:37.272Z"
"cmhsbjowp04nsmaftijuhe91r","HD-0140","UD Trucks Quester CGE420-140","UD Trucks","Quester CGE420",2017,29,256,"MAINTENANCE","2025-10-14T23:02:37.026Z","2025-11-13T23:02:37.026Z",29503,447410,,"PIT-02",true,"2017-12-12T17:00:00.000Z",,,"2025-11-09T23:02:37.273Z","2025-11-09T23:02:37.273Z"
"cmhsbjowr04numaft3gxh8x9c","HD-0141","Volvo FMX500-141","Volvo","FMX500",2015,29,351,"REFUELING","2025-11-06T23:02:37.026Z","2025-12-06T23:02:37.026Z",35874,540129,"cmhsbjo9w03x6maft989p8lwc","PIT-03",true,"2015-07-07T17:00:00.000Z",,,"2025-11-09T23:02:37.275Z","2025-11-09T23:02:37.275Z"
"cmhsbjows04nwmaftnv957t0t","HD-0142","Hino FM285JM-142","Hino","FM285JM",2024,32,404,"HAULING","2025-10-16T23:02:37.026Z","2025-11-15T23:02:37.026Z",4154,66157,"cmhsbjo9x03x8maftdnuwjrj8","PIT-03",true,"2024-11-07T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.277Z","2025-11-09T23:02:37.277Z"
"cmhsbjowu04nymaftd9u2krd8","HD-0143","Scania P410-143","Scania","P410",2022,33,311,"DUMPING","2025-10-22T23:02:37.026Z","2025-11-21T23:02:37.026Z",11392,177240,,"PIT-01",true,"2022-01-26T17:00:00.000Z",,,"2025-11-09T23:02:37.278Z","2025-11-09T23:02:37.278Z"
"cmhsbjowv04o0maftmh3m04op","HD-0144","Mercedes-Benz Axor 3340-144","Mercedes-Benz","Axor 3340",2022,24,265,"IDLE","2025-10-17T23:02:37.026Z","2025-11-16T23:02:37.026Z",11489,174982,"cmhsbjoa003xcmaftr9gue99o","Pool",false,"2022-12-18T17:00:00.000Z",,"Fleet B","2025-11-09T23:02:37.280Z","2025-11-09T23:02:37.280Z"
