"id","code","name","brand","model","yearManufacture","bucketCapacity","status","lastMaintenance","nextMaintenance","totalHours","currentLocation","isActive","purchaseDate","retirementDate","remarks","createdAt","updatedAt"
"cmhsbjpqf05fjmaftmd3afb98","EXC-0079","Komatsu PC1250-8-079","Komatsu","PC1250-8",2023,9.673719061024308,"BREAKDOWN","2025-09-13T23:02:38.192Z","2025-11-12T23:02:38.192Z",8499,"PIT-02",true,"2023-02-20T17:00:00.000Z",,,"2025-11-09T23:02:38.344Z","2025-11-09T23:02:38.344Z"
"cmhsbjpqh05fkmaft48p1j28h","EXC-0080","Volvo EC480E-080","Volvo","EC480E",2017,9.319758979131688,"IDLE","2025-09-11T23:02:38.192Z","2025-11-10T23:02:38.192Z",33194,"PIT-04",true,"2017-12-02T17:00:00.000Z",,,"2025-11-09T23:02:38.346Z","2025-11-09T23:02:38.346Z"
"cmhsbjpqj05flmaftuyp252n3","EXC-0081","Komatsu PC400-8-081","Komatsu","PC400-8",2021,11.48583715354898,"MAINTENANCE","2025-10-03T23:02:38.192Z","2025-12-02T23:02:38.192Z",16707,"PIT-04",true,"2021-01-25T17:00:00.000Z",,,"2025-11-09T23:02:38.347Z","2025-11-09T23:02:38.347Z"
"cmhsbjpql05fmmaftdt4m93oz","EXC-0082","Komatsu PC800-8-082","Komatsu","PC800-8",2017,8.198438118395016,"BREAKDOWN","2025-10-23T23:02:38.192Z","2025-12-22T23:02:38.192Z",33328,"PIT-03",true,"2017-07-06T17:00:00.000Z",,"Production unit A","2025-11-09T23:02:38.349Z","2025-11-09T23:02:38.349Z"
"cmhsbjpqn05fnmaftq3dw0j6e","EXC-0083","Kobelco SK850-10-083","Kobelco","SK850-10",2016,8.646864947591252,"IDLE","2025-10-01T23:02:38.192Z","2025-11-30T23:02:38.192Z",37607,"PIT-03",true,"2016-10-09T17:00:00.000Z",,,"2025-11-09T23:02:38.351Z","2025-11-09T23:02:38.351Z"
"cmhsbjpqo05fomaft2fo78sxg","EXC-0084","Caterpillar 374F-084","Caterpillar","374F",2023,12.88933777242049,"STANDBY","2025-11-08T23:02:38.192Z","2026-01-07T23:02:38.192Z",8818,"PIT-02",true,"2023-07-21T17:00:00.000Z",,,"2025-11-09T23:02:38.353Z","2025-11-09T23:02:38.353Z"
"cmhsbjpqq05fpmaft1dt30hfc","EXC-0085","Hitachi EX1900-6-085","Hitachi","EX1900-6",2017,10.86015210380212,"IDLE","2025-10-17T23:02:38.192Z","2025-12-16T23:02:38.192Z",32058,"Workshop",true,"2017-04-17T17:00:00.000Z",,,"2025-11-09T23:02:38.354Z","2025-11-09T23:02:38.354Z"
"cmhsbjpqr05fqmaftot32bsjr","EXC-0086","Volvo EC750E-086","Volvo","EC750E",2023,8.65015014159055,"MAINTENANCE","2025-10-08T23:02:38.192Z","2025-12-07T23:02:38.192Z",8560,"PIT-04",true,"2023-09-09T17:00:00.000Z",,,"2025-11-09T23:02:38.356Z","2025-11-09T23:02:38.356Z"
"cmhsbjpqt05frmaftj1ctowtb","EXC-0087","Volvo EC950F-087","Volvo","EC950F",2022,9.696798986453802,"BREAKDOWN","2025-11-01T23:02:38.192Z","2025-12-31T23:02:38.192Z",12455,"PIT-03",true,"2022-02-19T17:00:00.000Z",,,"2025-11-09T23:02:38.357Z","2025-11-09T23:02:38.357Z"
"cmhsbjpqu05fsmafty5y7yztw","EXC-0088","Hitachi EX1900-6-088","Hitachi","EX1900-6",2017,10.62849215837124,"MAINTENANCE","2025-09-23T23:02:38.192Z","2025-11-22T23:02:38.192Z",32737,"PIT-01",true,"2017-06-25T17:00:00.000Z",,,"2025-11-09T23:02:38.359Z","2025-11-09T23:02:38.359Z"
"cmhsbjpqw05ftmaft1t34f1yk","EXC-0089","Caterpillar 390F-089","Caterpillar","390F",2023,11.19212221294882,"STANDBY","2025-09-29T23:02:38.192Z","2025-11-28T23:02:38.192Z",8885,"PIT-01",true,"2023-05-11T17:00:00.000Z",,,"2025-11-09T23:02:38.360Z","2025-11-09T23:02:38.360Z"
"cmhsbjpqx05fumafta3t26e3c","EXC-0090","Liebherr R984C-090","Liebherr","R984C",2023,12.11677184549808,"STANDBY","2025-09-26T23:02:38.192Z","2025-11-25T23:02:38.192Z",8769,"PIT-01",true,"2023-12-27T17:00:00.000Z",,,"2025-11-09T23:02:38.362Z","2025-11-09T23:02:38.362Z"
"cmhsbjpqz05fvmaftssdo1b9t","EXC-0091","Kobelco SK500-10-091","Kobelco","SK500-10",2022,10.72203455671541,"MAINTENANCE","2025-11-09T23:02:38.192Z","2026-01-08T23:02:38.192Z",13265,"PIT-04",true,"2022-08-09T17:00:00.000Z",,"Production unit A","2025-11-09T23:02:38.363Z","2025-11-09T23:02:38.363Z"
"cmhsbjpr105fwmaft84bp32wg","EXC-0092","Kobelco SK850-10-092","Kobelco","SK850-10",2018,11.12561525202508,"MAINTENANCE","2025-10-02T23:02:38.192Z","2025-12-01T23:02:38.192Z",28462,"PIT-04",true,"2018-01-19T17:00:00.000Z",,"Production unit A","2025-11-09T23:02:38.365Z","2025-11-09T23:02:38.365Z"
"cmhsbjpr305fxmaft76dgitk8","EXC-0093","Hitachi EX1900-6-093","Hitachi","EX1900-6",2019,12.54535633959853,"STANDBY","2025-11-02T23:02:38.192Z","2026-01-01T23:02:38.192Z",24921,"PIT-04",true,"2019-01-26T17:00:00.000Z",,"Production unit A","2025-11-09T23:02:38.367Z","2025-11-09T23:02:38.367Z"
"cmhsbjpr405fymaftpkdajrt6","EXC-0094","Volvo EC750E-094","Volvo","EC750E",2020,10.95853335657838,"STANDBY","2025-10-15T23:02:38.192Z","2025-12-14T23:02:38.192Z",21357,"PIT-01",true,"2020-02-16T17:00:00.000Z",,,"2025-11-09T23:02:38.369Z","2025-11-09T23:02:38.369Z"
"cmhsbjpr605fzmaft8vys6vf8","EXC-0095","Kobelco SK850-10-095","Kobelco","SK850-10",2015,11.61217940544881,"MAINTENANCE","2025-09-27T23:02:38.192Z","2025-11-26T23:02:38.192Z",40799,"ROM-01",true,"2015-01-03T17:00:00.000Z",,,"2025-11-09T23:02:38.371Z","2025-11-09T23:02:38.371Z"
"cmhsbjpr805g0maft41r784uz","EXC-0096","Caterpillar 349E-096","Caterpillar","349E",2021,12.74132476910602,"ACTIVE","2025-10-03T23:02:38.192Z","2025-12-02T23:02:38.192Z",17181,"Workshop",true,"2021-08-13T17:00:00.000Z",,,"2025-11-09T23:02:38.372Z","2025-11-09T23:02:38.372Z"
"cmhsbjpr905g1maftfp6bq8tk","EXC-0097","Kobelco SK380-10-097","Kobelco","SK380-10",2023,11.09999494092254,"MAINTENANCE","2025-11-01T23:02:38.192Z","2025-12-31T23:02:38.192Z",9500,"ROM-01",true,"2023-05-01T17:00:00.000Z",,"Production unit A","2025-11-09T23:02:38.374Z","2025-11-09T23:02:38.374Z"
"cmhsbjprb05g2maftlucfzxgw","EXC-0098","Komatsu PC400-8-098","Komatsu","PC400-8",2015,8.903185728042487,"ACTIVE","2025-10-05T23:02:38.192Z","2025-12-04T23:02:38.192Z",41017,"Stockpile-01",true,"2015-03-24T17:00:00.000Z",,,"2025-11-09T23:02:38.375Z","2025-11-09T23:02:38.375Z"
"cmhsbjprc05g3mafthnstt5gm","EXC-0099","Hitachi EX2600-6-099","Hitachi","EX2600-6",2024,12.92028267208387,"STANDBY","2025-10-21T23:02:38.192Z","2025-12-20T23:02:38.192Z",4333,"PIT-01",true,"2024-12-16T17:00:00.000Z",,"Production unit A","2025-11-09T23:02:38.377Z","2025-11-09T23:02:38.377Z"
"cmhsbjpre05g4mafto1r21g5a","EXC-0100","Volvo EC950F-100","Volvo","EC950F",2024,9.125870351275385,"ACTIVE","2025-10-25T23:02:38.192Z","2025-12-24T23:02:38.192Z",4941,"PIT-04",false,"2024-02-17T17:00:00.000Z",,,"2025-11-09T23:02:38.378Z","2025-11-09T23:02:38.378Z"
"cmhsbjprf05g5maftx936y3yj","EXC-0101","Kobelco SK380-10-101","Kobelco","SK380-10",2017,9.148096335182027,"BREAKDOWN","2025-10-10T23:02:38.192Z","2025-12-09T23:02:38.192Z",33497,"ROM-01",false,"2017-09-13T17:00:00.000Z",,,"2025-11-09T23:02:38.380Z","2025-11-09T23:02:38.380Z"
"cmhsbjprh05g6maftdq9hbtcz","EXC-0102","Caterpillar 6030-102","Caterpillar","6030",2020,10.43803560946564,"ACTIVE","2025-10-03T23:02:38.192Z","2025-12-02T23:02:38.192Z",21723,"ROM-01",true,"2020-01-07T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.381Z","2025-11-09T23:02:38.381Z"
"cmhsbjprj05g7maft6zxyjkf4","EXC-0103","Hitachi EX1200-6-103","Hitachi","EX1200-6",2018,12.84604688718158,"ACTIVE","2025-09-27T23:02:38.192Z","2025-11-26T23:02:38.192Z",29583,"ROM-01",true,"2018-12-23T17:00:00.000Z",,,"2025-11-09T23:02:38.383Z","2025-11-09T23:02:38.383Z"
"cmhsbjprl05g8maftfimztzca","EXC-0104","Volvo EC950F-104","Volvo","EC950F",2024,8.977756547795986,"IDLE","2025-11-09T23:02:38.192Z","2026-01-08T23:02:38.192Z",4908,"Workshop",true,"2024-05-13T17:00:00.000Z",,,"2025-11-09T23:02:38.385Z","2025-11-09T23:02:38.385Z"
"cmhsbjprm05g9maftdhlf04hh","EXC-0105","Caterpillar 6030-105","Caterpillar","6030",2020,11.56748761090138,"IDLE","2025-11-03T23:02:38.192Z","2026-01-02T23:02:38.192Z",21314,"PIT-02",false,"2020-03-19T17:00:00.000Z",,,"2025-11-09T23:02:38.387Z","2025-11-09T23:02:38.387Z"
"cmhsbjpro05gamaftxpax2uyk","EXC-0106","Hitachi EX1900-6-106","Hitachi","EX1900-6",2017,8.605556626256302,"BREAKDOWN","2025-09-26T23:02:38.192Z","2025-11-25T23:02:38.192Z",33605,"ROM-02",true,"2017-09-13T17:00:00.000Z",,,"2025-11-09T23:02:38.388Z","2025-11-09T23:02:38.388Z"
"cmhsbjprp05gbmaftwopo10ao","EXC-0107","Kobelco SK380-10-107","Kobelco","SK380-10",2021,11.44492829572513,"ACTIVE","2025-09-15T23:02:38.192Z","2025-11-14T23:02:38.192Z",17558,"PIT-03",true,"2021-06-15T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.390Z","2025-11-09T23:02:38.390Z"
"cmhsbjprr05gcmafta5tm3dj0","EXC-0108","Caterpillar 349E-108","Caterpillar","349E",2015,12.55237815335092,"STANDBY","2025-09-21T23:02:38.192Z","2025-11-20T23:02:38.192Z",40166,"PIT-01",true,"2015-01-20T17:00:00.000Z",,,"2025-11-09T23:02:38.391Z","2025-11-09T23:02:38.391Z"
"cmhsbjprs05gdmaftbmdu170j","EXC-0109","Volvo EC750E-109","Volvo","EC750E",2018,8.391261962811358,"ACTIVE","2025-10-22T23:02:38.192Z","2025-12-21T23:02:38.192Z",29975,"PIT-02",true,"2018-06-03T17:00:00.000Z",,,"2025-11-09T23:02:38.393Z","2025-11-09T23:02:38.393Z"
"cmhsbjpru05gemaftymp0dxs3","EXC-0110","Kobelco SK850-10-110","Kobelco","SK850-10",2015,12.63975982839313,"BREAKDOWN","2025-09-19T23:02:38.192Z","2025-11-18T23:02:38.192Z",40949,"PIT-04",true,"2015-02-07T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.394Z","2025-11-09T23:02:38.394Z"
"cmhsbjprv05gfmaftbtm4ogoi","EXC-0111","Hitachi EX3600-6-111","Hitachi","EX3600-6",2018,10.21222519748371,"STANDBY","2025-10-23T23:02:38.192Z","2025-12-22T23:02:38.192Z",29559,"Stockpile-01",true,"2018-03-27T17:00:00.000Z",,,"2025-11-09T23:02:38.396Z","2025-11-09T23:02:38.396Z"
"cmhsbjprx05ggmaftausq8f0y","EXC-0112","Volvo EC950F-112","Volvo","EC950F",2019,10.15608930903275,"MAINTENANCE","2025-09-27T23:02:38.192Z","2025-11-26T23:02:38.192Z",24603,"ROM-01",true,"2019-04-05T17:00:00.000Z",,,"2025-11-09T23:02:38.397Z","2025-11-09T23:02:38.397Z"
"cmhsbjprz05ghmaftsxdmarl3","EXC-0113","Hitachi EX2600-6-113","Hitachi","EX2600-6",2024,8.031047581601685,"BREAKDOWN","2025-10-02T23:02:38.192Z","2025-12-01T23:02:38.192Z",5132,"Stockpile-01",true,"2024-05-23T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.400Z","2025-11-09T23:02:38.400Z"
"cmhsbjps105gimaftd1kl9vqh","EXC-0114","Komatsu PC400-8-114","Komatsu","PC400-8",2024,8.648622602283677,"MAINTENANCE","2025-10-26T23:02:38.192Z","2025-12-25T23:02:38.192Z",4457,"PIT-01",true,"2024-12-12T17:00:00.000Z",,,"2025-11-09T23:02:38.401Z","2025-11-09T23:02:38.401Z"
"cmhsbjps305gjmaftcniri7wa","EXC-0115","Komatsu PC400-8-115","Komatsu","PC400-8",2021,12.56312712190723,"IDLE","2025-10-02T23:02:38.192Z","2025-12-01T23:02:38.192Z",17273,"PIT-03",true,"2021-12-22T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.403Z","2025-11-09T23:02:38.403Z"
"cmhsbjps405gkmaftemq0zqgu","EXC-0116","Komatsu PC2000-8-116","Komatsu","PC2000-8",2018,12.83930780004416,"MAINTENANCE","2025-09-18T23:02:38.192Z","2025-11-17T23:02:38.192Z",28137,"PIT-01",true,"2018-11-06T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.405Z","2025-11-09T23:02:38.405Z"
"cmhsbjps605glmaftafi5dv4j","EXC-0117","Kobelco SK850-10-117","Kobelco","SK850-10",2021,12.40284809458048,"MAINTENANCE","2025-09-26T23:02:38.192Z","2025-11-25T23:02:38.192Z",16042,"PIT-01",true,"2021-06-21T17:00:00.000Z",,,"2025-11-09T23:02:38.406Z","2025-11-09T23:02:38.406Z"
"cmhsbjps705gmmaftr1tec1rm","EXC-0118","Kobelco SK850-10-118","Kobelco","SK850-10",2019,11.77438007323201,"IDLE","2025-09-14T23:02:38.192Z","2025-11-13T23:02:38.192Z",25684,"PIT-04",true,"2019-11-20T17:00:00.000Z",,,"2025-11-09T23:02:38.408Z","2025-11-09T23:02:38.408Z"
"cmhsbjps905gnmaftlznryuoy","EXC-0119","Kobelco SK500-10-119","Kobelco","SK500-10",2024,12.44462928513602,"ACTIVE","2025-10-10T23:02:38.192Z","2025-12-09T23:02:38.192Z",5826,"Workshop",true,"2024-12-20T17:00:00.000Z",,,"2025-11-09T23:02:38.409Z","2025-11-09T23:02:38.409Z"
"cmhsbjpsa05gomaft3w3radu9","EXC-0120","Liebherr R984C-120","Liebherr","R984C",2019,12.04701358077799,"BREAKDOWN","2025-09-14T23:02:38.192Z","2025-11-13T23:02:38.192Z",24449,"ROM-02",true,"2019-02-17T17:00:00.000Z",,,"2025-11-09T23:02:38.411Z","2025-11-09T23:02:38.411Z"
"cmhsbjpsc05gpmaftsitlxway","EXC-0121","Kobelco SK380-10-121","Kobelco","SK380-10",2024,12.2629939962072,"MAINTENANCE","2025-09-15T23:02:38.192Z","2025-11-14T23:02:38.192Z",4348,"Stockpile-01",true,"2024-07-25T17:00:00.000Z",,,"2025-11-09T23:02:38.412Z","2025-11-09T23:02:38.412Z"
"cmhsbjpsd05gqmaft4yuee5eb","EXC-0122","Liebherr R984C-122","Liebherr","R984C",2016,11.50139013137816,"STANDBY","2025-11-08T23:02:38.192Z","2026-01-07T23:02:38.192Z",36844,"PIT-03",true,"2016-01-27T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.413Z","2025-11-09T23:02:38.413Z"
"cmhsbjpsf05grmaftk0sml69h","EXC-0123","Volvo EC950F-123","Volvo","EC950F",2024,10.63216029397098,"STANDBY","2025-09-27T23:02:38.192Z","2025-11-26T23:02:38.192Z",4131,"PIT-04",true,"2024-09-04T17:00:00.000Z",,,"2025-11-09T23:02:38.415Z","2025-11-09T23:02:38.415Z"
"cmhsbjpsh05gsmaftt8zqqsqn","EXC-0124","Kobelco SK850-10-124","Kobelco","SK850-10",2024,11.28185688133992,"BREAKDOWN","2025-10-25T23:02:38.192Z","2025-12-24T23:02:38.192Z",5558,"PIT-04",true,"2024-01-19T17:00:00.000Z",,,"2025-11-09T23:02:38.417Z","2025-11-09T23:02:38.417Z"
"cmhsbjpsi05gtmaftfbgs2okd","EXC-0125","Hitachi EX3600-6-125","Hitachi","EX3600-6",2024,12.92746427942216,"STANDBY","2025-09-13T23:02:38.192Z","2025-11-12T23:02:38.192Z",4586,"PIT-03",true,"2024-11-05T17:00:00.000Z",,,"2025-11-09T23:02:38.419Z","2025-11-09T23:02:38.419Z"
"cmhsbjpsk05gumaftefngpsru","EXC-0126","Liebherr R9400-126","Liebherr","R9400",2017,8.880198261230058,"BREAKDOWN","2025-10-19T23:02:38.192Z","2025-12-18T23:02:38.192Z",33656,"PIT-02",true,"2017-10-17T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.420Z","2025-11-09T23:02:38.420Z"
"cmhsbjpsm05gvmaftikxw8z5v","EXC-0127","Hitachi EX2600-6-127","Hitachi","EX2600-6",2023,10.61862791617954,"BREAKDOWN","2025-09-26T23:02:38.192Z","2025-11-25T23:02:38.192Z",9292,"PIT-02",true,"2023-12-18T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.422Z","2025-11-09T23:02:38.422Z"
"cmhsbjpso05gwmafts87ko16c","EXC-0128","Kobelco SK500-10-128","Kobelco","SK500-10",2021,10.37531956953121,"ACTIVE","2025-10-15T23:02:38.192Z","2025-12-14T23:02:38.192Z",17810,"PIT-03",true,"2021-02-22T17:00:00.000Z",,,"2025-11-09T23:02:38.424Z","2025-11-09T23:02:38.424Z"
"cmhsbjpsq05gxmafthfsjxdd7","EXC-0129","Kobelco SK380-10-129","Kobelco","SK380-10",2017,9.658461963455144,"MAINTENANCE","2025-09-29T23:02:38.192Z","2025-11-28T23:02:38.192Z",33115,"PIT-03",true,"2017-06-15T17:00:00.000Z",,,"2025-11-09T23:02:38.426Z","2025-11-09T23:02:38.426Z"
"cmhsbjpsr05gymaftmdp7wcal","EXC-0130","Kobelco SK500-10-130","Kobelco","SK500-10",2023,8.31267666958789,"BREAKDOWN","2025-09-11T23:02:38.192Z","2025-11-10T23:02:38.192Z",9068,"Workshop",true,"2023-12-16T17:00:00.000Z",,,"2025-11-09T23:02:38.428Z","2025-11-09T23:02:38.428Z"
"cmhsbjpst05gzmaftulykaso6","EXC-0131","Komatsu PC800-8-131","Komatsu","PC800-8",2016,8.402194746093304,"IDLE","2025-10-16T23:02:38.192Z","2025-12-15T23:02:38.192Z",37345,"ROM-02",true,"2016-05-01T17:00:00.000Z",,,"2025-11-09T23:02:38.429Z","2025-11-09T23:02:38.429Z"
"cmhsbjpsv05h0maftynzpt7vx","EXC-0132","Caterpillar 390F-132","Caterpillar","390F",2022,10.99357138264992,"IDLE","2025-10-16T23:02:38.192Z","2025-12-15T23:02:38.192Z",13253,"ROM-02",true,"2022-06-19T17:00:00.000Z",,,"2025-11-09T23:02:38.432Z","2025-11-09T23:02:38.432Z"
"cmhsbjpsy05h1maft3pv65a09","EXC-0133","Kobelco SK850-10-133","Kobelco","SK850-10",2019,9.36918119003778,"BREAKDOWN","2025-11-05T23:02:38.192Z","2026-01-04T23:02:38.192Z",25074,"ROM-01",true,"2019-10-25T17:00:00.000Z",,,"2025-11-09T23:02:38.434Z","2025-11-09T23:02:38.434Z"
"cmhsbjpt005h2maftfgcklxc0","EXC-0134","Caterpillar 6030-134","Caterpillar","6030",2019,8.170912288689927,"IDLE","2025-10-12T23:02:38.192Z","2025-12-11T23:02:38.192Z",24619,"Workshop",true,"2019-09-13T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.436Z","2025-11-09T23:02:38.436Z"
"cmhsbjpt205h3maftucf922m8","EXC-0135","Volvo EC950F-135","Volvo","EC950F",2020,10.49056190961124,"BREAKDOWN","2025-09-16T23:02:38.192Z","2025-11-15T23:02:38.192Z",20168,"PIT-04",true,"2020-09-07T17:00:00.000Z",,,"2025-11-09T23:02:38.438Z","2025-11-09T23:02:38.438Z"
"cmhsbjpt405h4maftltgjuy2z","EXC-0136","Liebherr R984C-136","Liebherr","R984C",2017,8.293000283180989,"BREAKDOWN","2025-11-04T23:02:38.192Z","2026-01-03T23:02:38.192Z",33995,"Stockpile-01",true,"2017-08-08T17:00:00.000Z",,,"2025-11-09T23:02:38.440Z","2025-11-09T23:02:38.440Z"
"cmhsbjpt505h5maftw3lsawz5","EXC-0137","Hitachi EX1200-6-137","Hitachi","EX1200-6",2015,9.04623513285887,"MAINTENANCE","2025-09-15T23:02:38.192Z","2025-11-14T23:02:38.192Z",41248,"Workshop",true,"2015-11-19T17:00:00.000Z",,,"2025-11-09T23:02:38.442Z","2025-11-09T23:02:38.442Z"
"cmhsbjpt705h6maftdgibbn2e","EXC-0138","Kobelco SK500-10-138","Kobelco","SK500-10",2018,9.085751248320701,"IDLE","2025-10-13T23:02:38.192Z","2025-12-12T23:02:38.192Z",28132,"Workshop",true,"2018-01-04T17:00:00.000Z",,,"2025-11-09T23:02:38.444Z","2025-11-09T23:02:38.444Z"
"cmhsbjpt905h7mafttv2umjvq","EXC-0139","Hitachi EX3600-6-139","Hitachi","EX3600-6",2019,8.93152942552142,"BREAKDOWN","2025-09-15T23:02:38.192Z","2025-11-14T23:02:38.192Z",25562,"Stockpile-01",true,"2019-05-14T17:00:00.000Z",,,"2025-11-09T23:02:38.445Z","2025-11-09T23:02:38.445Z"
"cmhsbjptb05h8maftdb3i0zbz","EXC-0140","Komatsu PC400-8-140","Komatsu","PC400-8",2016,12.48315972740957,"STANDBY","2025-09-17T23:02:38.192Z","2025-11-16T23:02:38.192Z",37860,"ROM-02",true,"2016-09-15T17:00:00.000Z",,,"2025-11-09T23:02:38.447Z","2025-11-09T23:02:38.447Z"
"cmhsbjptd05h9mafty4ch48sc","EXC-0141","Liebherr R984C-141","Liebherr","R984C",2019,8.722517073281626,"STANDBY","2025-09-22T23:02:38.192Z","2025-11-21T23:02:38.192Z",24828,"PIT-02",true,"2019-05-01T17:00:00.000Z",,,"2025-11-09T23:02:38.449Z","2025-11-09T23:02:38.449Z"
"cmhsbjpte05hamaftsj17pe2r","EXC-0142","Kobelco SK380-10-142","Kobelco","SK380-10",2023,11.18686352771901,"ACTIVE","2025-10-29T23:02:38.192Z","2025-12-28T23:02:38.192Z",8680,"PIT-03",true,"2023-11-10T17:00:00.000Z",,,"2025-11-09T23:02:38.451Z","2025-11-09T23:02:38.451Z"
"cmhsbjptg05hbmaftk8s2e3ne","EXC-0143","Caterpillar 374F-143","Caterpillar","374F",2016,11.28516113210233,"BREAKDOWN","2025-11-03T23:02:38.192Z","2026-01-02T23:02:38.192Z",36965,"Stockpile-01",true,"2016-06-09T17:00:00.000Z",,,"2025-11-09T23:02:38.453Z","2025-11-09T23:02:38.453Z"
"cmhsbjpti05hcmaftmkeuw5om","EXC-0144","Komatsu PC400-8-144","Komatsu","PC400-8",2015,11.81171778232594,"STANDBY","2025-10-15T23:02:38.192Z","2025-12-14T23:02:38.192Z",41815,"ROM-01",true,"2015-04-22T17:00:00.000Z",,,"2025-11-09T23:02:38.454Z","2025-11-09T23:02:38.454Z"
"cmhsbjptj05hdmaft2gsfasqp","EXC-0145","Hitachi EX3600-6-145","Hitachi","EX3600-6",2017,10.01885557522925,"ACTIVE","2025-09-23T23:02:38.192Z","2025-11-22T23:02:38.192Z",32381,"ROM-02",true,"2017-03-06T17:00:00.000Z",,,"2025-11-09T23:02:38.456Z","2025-11-09T23:02:38.456Z"
"cmhsbjptl05hemaftwhv7w290","EXC-0146","Liebherr R984C-146","Liebherr","R984C",2022,12.18138736818566,"MAINTENANCE","2025-11-03T23:02:38.192Z","2026-01-02T23:02:38.192Z",12351,"PIT-02",true,"2022-09-21T17:00:00.000Z",,,"2025-11-09T23:02:38.458Z","2025-11-09T23:02:38.458Z"
"cmhsbjptn05hfmaftz0x82evg","EXC-0147","Komatsu PC1250-8-147","Komatsu","PC1250-8",2018,12.08521676125841,"IDLE","2025-10-25T23:02:38.192Z","2025-12-24T23:02:38.192Z",29934,"ROM-02",true,"2018-05-08T17:00:00.000Z",,,"2025-11-09T23:02:38.459Z","2025-11-09T23:02:38.459Z"
"cmhsbjpto05hgmaftc6ili29j","EXC-0148","Kobelco SK850-10-148","Kobelco","SK850-10",2019,8.094441834140465,"BREAKDOWN","2025-10-22T23:02:38.192Z","2025-12-21T23:02:38.192Z",24629,"PIT-02",true,"2019-11-25T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.461Z","2025-11-09T23:02:38.461Z"
"cmhsbjptp05hhmaft0alkyock","EXC-0149","Liebherr R9800-149","Liebherr","R9800",2020,9.976198184380385,"MAINTENANCE","2025-10-27T23:02:38.192Z","2025-12-26T23:02:38.192Z",20492,"PIT-01",true,"2020-03-13T17:00:00.000Z",,,"2025-11-09T23:02:38.462Z","2025-11-09T23:02:38.462Z"
"cmhsbjptr05himaftbhhezwkp","EXC-0150","Hitachi EX3600-6-150","Hitachi","EX3600-6",2024,8.622265014712426,"MAINTENANCE","2025-09-26T23:02:38.192Z","2025-11-25T23:02:38.192Z",5685,"Workshop",true,"2024-12-21T17:00:00.000Z",,,"2025-11-09T23:02:38.463Z","2025-11-09T23:02:38.463Z"
"cmhsbjptt05hjmaft4l9ehf1k","EXC-0151","Liebherr R9800-151","Liebherr","R9800",2017,12.16408063823023,"IDLE","2025-10-28T23:02:38.192Z","2025-12-27T23:02:38.192Z",33758,"Stockpile-01",true,"2017-07-10T17:00:00.000Z",,,"2025-11-09T23:02:38.465Z","2025-11-09T23:02:38.465Z"
"cmhsbjptv05hkmaft20p1blnj","EXC-0152","Komatsu PC2000-8-152","Komatsu","PC2000-8",2018,9.714463820828062,"ACTIVE","2025-10-27T23:02:38.192Z","2025-12-26T23:02:38.192Z",29218,"ROM-02",true,"2018-12-09T17:00:00.000Z",,,"2025-11-09T23:02:38.468Z","2025-11-09T23:02:38.468Z"
"cmhsbjptx05hlmaftezw6nwoe","EXC-0153","Komatsu PC400-8-153","Komatsu","PC400-8",2020,8.776243030021549,"IDLE","2025-10-30T23:02:38.192Z","2025-12-29T23:02:38.192Z",21484,"Workshop",true,"2020-03-27T17:00:00.000Z",,,"2025-11-09T23:02:38.469Z","2025-11-09T23:02:38.469Z"
"cmhsbjptz05hmmaftt7zdvh1y","EXC-0154","Caterpillar 390F-154","Caterpillar","390F",2016,12.62178373816925,"BREAKDOWN","2025-09-20T23:02:38.192Z","2025-11-19T23:02:38.192Z",36648,"Stockpile-01",true,"2016-10-15T17:00:00.000Z",,"Production unit B","2025-11-09T23:02:38.471Z","2025-11-09T23:02:38.471Z"
"cmhsbjpu005hnmaftbrqtfp0e","EXC-0155","Hitachi EX2600-6-155","Hitachi","EX2600-6",2018,12.3566494531771,"STANDBY","2025-10-19T23:02:38.192Z","2025-12-18T23:02:38.192Z",28751,"PIT-04",true,"2018-06-09T17:00:00.000Z",,,"2025-11-09T23:02:38.473Z","2025-11-09T23:02:38.473Z"
"cmhsbjpu205homaft8l5ccy18","EXC-0156","Komatsu PC1250-8-156","Komatsu","PC1250-8",2016,9.630380204243764,"STANDBY","2025-09-29T23:02:38.192Z","2025-11-28T23:02:38.192Z",37922,"PIT-03",true,"2016-11-13T17:00:00.000Z",,,"2025-11-09T23:02:38.474Z","2025-11-09T23:02:38.474Z"
